chrom,start,stop,factor,0,strand
13,616011,616020,CIN5,0,-
13,616291,616300,CIN5,0,-
13,619621,619628,MBP1,0,+
13,619595,619602,SWI4,0,+
13,619621,619627,SWI6,0,-
13,619628,619634,SWI6,0,+
13,626093,626101,REB1,0,+
13,626515,626525,MAC1,0,+
13,626580,626590,NDD1,0,+
13,627986,627994,FKH1,0,-
13,627982,627994,FKH2,0,-
13,632084,632094,UME6,0,-
13,632103,632111,REB1,0,-
13,632337,632344,BAS1,0,+
13,637177,637185,REB1,0,-
13,637193,637201,REB1,0,-
13,637240,637248,GCN4,0,+
13,637207,637214,BAS1,0,-
13,637240,637247,BAS1,0,+
13,650981,650991,FHL1,0,+
13,652432,652442,SPT2,0,-
13,653433,653439,PHD1,0,+
13,653672,653680,GCN4,0,+
13,654582,654590,CBF1,0,+
13,654581,654588,TYE7,0,-
13,659336,659344,CBF1,0,-
13,659597,659603,DIG1,0,-
13,659597,659604,STE12,0,-
13,659355,659368,ABF1,0,+
13,659374,659382,FKH1,0,+
13,659393,659401,FKH1,0,+
13,659374,659386,FKH2,0,+
13,662035,662042,MBP1,0,+
13,662086,662093,MBP1,0,-
13,661850,661857,SWI4,0,-
13,662130,662137,SWI4,0,+
13,661869,661879,NDD1,0,-
13,661983,661989,SWI6,0,+
13,661863,661869,SWI6,0,+
13,661929,661935,SWI6,0,+
13,662122,662128,SWI6,0,-
13,662035,662041,SWI6,0,-
13,661684,661690,SWI6,0,-
13,662087,662093,SWI6,0,+
13,661870,661882,FKH2,0,-
13,664487,664500,ABF1,0,-
13,667376,667386,HAP1,0,+
13,674924,674931,GCR2,0,+
13,675246,675253,GCR2,0,-
13,675331,675338,GCR2,0,+
13,695213,695221,REB1,0,-
13,701346,701354,CBF1,0,-
13,712201,712211,HAP1,0,+
13,715561,715569,REB1,0,-
13,716412,716418,DIG1,0,+
13,716420,716426,DIG1,0,-
13,736703,736710,STE12,0,-
13,736703,736709,DIG1,0,-
13,736791,736798,TEC1,0,-
13,747970,747977,STE12,0,+
13,754571,754581,RAP1,0,+
13,754588,754598,RAP1,0,+
13,754571,754581,FHL1,0,-
13,756730,756737,BAS1,0,+
13,759427,759436,CIN5,0,+
13,774199,774205,MSN4,0,+
13,774176,774182,MSN4,0,+
13,774634,774640,MSN4,0,-
13,774499,774505,MSN4,0,+
13,774284,774290,SWI5,0,-
13,774210,774216,SWI5,0,+
13,774531,774537,SWI5,0,-
13,774524,774530,SWI5,0,-
13,774272,774279,RTG3,0,-
13,774189,774196,NRG1,0,-
13,774196,774203,NRG1,0,-
13,774532,774540,SKN7,0,-
13,774341,774349,SKN7,0,+
13,774186,774194,SKN7,0,-
13,774212,774221,DAL82,0,+
13,774409,774418,DAL82,0,+
13,777444,777460,MCM1,0,+
13,779283,779290,HAP4,0,-
13,779256,779266,HAP1,0,+
13,782090,782099,DAL82,0,-
13,782121,782130,DAL82,0,-
13,782069,782074,DAL80,0,-
13,782600,782605,DAL80,0,+
13,784395,784403,SPT23,0,+
13,789996,790009,ABF1,0,+
13,793574,793580,SWI5,0,-
13,793567,793573,SWI5,0,-
13,795663,795672,DAL82,0,+
13,798161,798168,AFT2,0,-
13,802757,802766,CIN5,0,+
13,810940,810949,SUM1,0,-
13,826599,826606,MBP1,0,+
13,826598,826605,SWI4,0,+
13,826666,826673,SWI4,0,+
13,826853,826860,SWI4,0,+
13,826599,826605,SWI6,0,-
13,826735,826741,SWI6,0,+
13,826696,826703,AFT2,0,-
13,831612,831622,UME6,0,+
13,832111,832119,REB1,0,+
13,838078,838084,PHO2,0,-
13,838168,838174,PHO2,0,+
13,837411,837417,PHO2,0,+
13,852104,852114,UME6,0,-
13,861234,861247,ABF1,0,+
13,867411,867418,BAS1,0,-
13,867440,867447,BAS1,0,+
13,869779,869787,CBF1,0,-
13,869780,869787,TYE7,0,-
13,880550,880556,SWI6,0,-
13,880567,880573,SWI6,0,-
13,880604,880610,SWI6,0,-
13,880567,880574,MBP1,0,+
13,880604,880611,MBP1,0,+
13,880599,880605,DIG1,0,+
13,880625,880631,DIG1,0,+
13,880483,880489,DIG1,0,-
13,880765,880771,PHD1,0,-
13,880965,880971,PHD1,0,+
13,880483,880490,STE12,0,-
13,880598,880605,STE12,0,+
13,880624,880631,STE12,0,+
13,880626,880633,SWI4,0,+
13,880726,880733,SWI4,0,+
13,880736,880744,SKN7,0,-
13,880968,880978,ASH1,0,+
13,880683,880690,XBP1,0,+
13,886653,886660,MBP1,0,-
13,886618,886625,SWI4,0,+
13,886644,886651,SWI4,0,+
13,886687,886694,SWI4,0,+
13,886686,886694,STB1,0,+
13,886643,886651,STB1,0,+
13,886654,886660,SWI6,0,+
13,886647,886653,SWI6,0,+
13,902492,902500,YAP6,0,-
13,902523,902531,YAP6,0,-
13,902580,902590,ROX1,0,-
13,902579,902589,STB5,0,+
13,912401,912410,YAP7,0,+
13,915177,915183,PHD1,0,-
13,915553,915559,PHD1,0,-
13,915436,915442,PHD1,0,-
13,915124,915133,CIN5,0,-
13,915119,915129,ROX1,0,+
13,915537,915547,MAC1,0,+
13,914742,914749,RCS1,0,+
13,915401,915408,RCS1,0,-
14,23773,23779,SWI5,0,-
14,23742,23748,SWI5,0,-
14,23711,23717,SWI5,0,-
14,23848,23854,SWI5,0,-
14,23660,23666,SWI5,0,-
14,23767,23773,SWI5,0,+
14,23660,23668,ACE2,0,+
14,23711,23719,ACE2,0,+
14,23848,23856,ACE2,0,+
14,34375,34388,ABF1,0,-
14,40447,40456,SUM1,0,+
14,40465,40474,SUM1,0,+
14,48164,48171,MBP1,0,+
14,48176,48183,MBP1,0,+
14,48150,48163,ABF1,0,-
14,51826,51834,GCN4,0,-
14,56026,56034,REB1,0,+
14,57819,57832,ABF1,0,-
14,58020,58033,ABF1,0,+
14,68531,68538,MBP1,0,+
14,68854,68860,DIG1,0,+
14,68583,68589,DIG1,0,+
14,68628,68634,DIG1,0,+
14,68507,68514,STE12,0,-
14,68887,68894,STE12,0,-
14,68544,68560,MCM1,0,-
14,68584,68600,MCM1,0,+
14,68568,68575,SWI4,0,-
14,68601,68608,SWI4,0,+
14,68531,68537,SWI6,0,-
14,87583,87590,MBP1,0,-
14,87354,87360,DIG1,0,+
14,87371,87377,DIG1,0,-
14,87441,87448,TEC1,0,-
14,87517,87533,MCM1,0,-
14,87535,87551,MCM1,0,+
14,87569,87576,SWI4,0,+
14,87593,87600,SWI4,0,-
14,87620,87627,SWI4,0,-
14,87677,87684,SWI4,0,+
14,87602,87609,SWI4,0,+
14,87676,87684,STB1,0,+
14,87568,87576,STB1,0,+
14,87593,87601,STB1,0,-
14,87601,87609,STB1,0,+
14,87591,87597,SWI6,0,-
14,87584,87590,SWI6,0,+
14,87618,87624,SWI6,0,-
14,87572,87578,SWI6,0,+
14,87647,87657,ASH1,0,-
14,87520,87530,ASH1,0,-
14,89388,89396,YAP6,0,+
14,88806,88814,YAP6,0,-
14,89235,89245,YML081W,0,-
14,88930,88937,GCR2,0,-
14,89271,89278,HAP2,0,-
14,91664,91677,ABF1,0,-
14,107349,107357,CBF1,0,-
14,107212,107219,TEC1,0,+
14,107231,107238,TEC1,0,-
14,107268,107275,TEC1,0,-
14,110596,110605,DAL82,0,+
14,110615,110624,DAL82,0,-
14,110746,110753,STE12,0,+
14,110757,110764,STE12,0,+
14,110721,110729,REB1,0,+
14,110758,110764,DIG1,0,+
14,116993,117001,CBF1,0,-
14,117022,117032,MET32,0,+
14,117023,117029,MET31,0,+
14,117044,117050,MET31,0,-
14,117100,117106,MET31,0,+
14,117042,117050,MET4,0,-
14,122726,122733,MBP1,0,+
14,122745,122752,MBP1,0,+
14,122726,122732,SWI6,0,-
14,122745,122751,SWI6,0,-
14,122375,122385,STB5,0,-
14,122361,122371,STB5,0,+
14,129252,129259,STE12,0,+
14,129263,129270,STE12,0,+
14,129385,129391,DIG1,0,+
14,138272,138279,RCS1,0,-
14,138272,138279,AFT2,0,-
14,140633,140646,ABF1,0,-
14,157471,157480,YAP7,0,+
14,157975,157982,RCS1,0,-
14,157975,157982,AFT2,0,-
14,167958,167971,ABF1,0,+
14,169666,169681,ZAP1,0,+
14,174728,174738,RPN4,0,-
14,187697,187710,ABF1,0,+
14,187879,187892,ABF1,0,+
14,187687,187695,REB1,0,-
14,198166,198172,PHO2,0,+
14,198148,198154,PHO2,0,-
14,198012,198018,MSN4,0,-
14,198041,198047,MSN4,0,-
14,198050,198056,MSN4,0,-
14,198172,198178,MSN4,0,-
14,198160,198167,AFT2,0,-
14,198481,198488,AFT2,0,+
14,198275,198285,UGA3,0,-
14,198481,198488,RCS1,0,+
14,198132,198140,ACE2,0,+
14,198099,198107,ACE2,0,-
14,198267,198273,RDS1,0,+
14,198040,198050,NDD1,0,-
14,202229,202235,SWI5,0,-
14,210161,210169,SKN7,0,-
14,214752,214760,CBF1,0,-
14,214753,214760,TYE7,0,-
14,217407,217417,HAP1,0,-
14,217456,217462,SUT1,0,+
14,217396,217403,MBP1,0,+
14,217403,217410,MBP1,0,+
14,217471,217478,NRG1,0,-
14,217405,217412,SWI4,0,-
14,217403,217409,SWI6,0,-
14,217396,217402,SWI6,0,-
14,234070,234078,CBF1,0,+
14,233888,233896,CBF1,0,-
14,238125,238132,MBP1,0,+
14,247309,247318,YAP7,0,-
14,247276,247289,ABF1,0,-
14,273926,273933,AFT2,0,+
14,276218,276225,MBP1,0,+
14,276229,276236,MBP1,0,+
14,276183,276189,SWI5,0,+
14,276110,276117,STE12,0,-
14,276143,276150,STE12,0,-
14,276161,276168,STE12,0,-
14,276180,276188,SKN7,0,+
14,276263,276271,SKN7,0,-
14,276110,276116,DIG1,0,-
14,276143,276149,DIG1,0,-
14,276161,276167,DIG1,0,-
14,283731,283744,ABF1,0,+
14,283927,283940,ABF1,0,-
14,295816,295829,ABF1,0,-
14,295838,295851,ABF1,0,+
14,297822,297833,SNT2,0,+
14,301819,301828,CIN5,0,+
14,301865,301871,SUT1,0,-
14,302506,302512,SUT1,0,+
14,301411,301417,SUT1,0,-
14,301380,301386,SUT1,0,-
14,301890,301897,SOK2,0,-
14,301891,301897,PHD1,0,-
14,302563,302570,STE12,0,-
14,302424,302434,FHL1,0,+
14,301895,301903,YAP6,0,+
14,301128,301136,YAP6,0,-
14,301819,301827,YAP6,0,+
14,301940,301948,SKN7,0,+
14,301410,301418,SKN7,0,+
14,303562,303571,CIN5,0,-
14,307207,307215,FKH1,0,+
14,307207,307219,FKH2,0,+
14,310454,310466,FKH2,0,+
14,317829,317838,INO4,0,+
14,317899,317907,REB1,0,-
14,317829,317838,INO2,0,+
14,321582,321588,GTS1,0,+
14,321466,321472,GTS1,0,-
14,321682,321688,GTS1,0,-
14,336182,336188,MSN2,0,-
14,336336,336342,MSN2,0,-
14,336058,336064,MSN2,0,-
14,336084,336090,MSN2,0,+
14,335974,335980,SWI5,0,-
14,335818,335824,MSN4,0,-
14,336110,336116,MSN4,0,-
14,336336,336342,MSN4,0,-
14,336084,336090,MSN4,0,+
14,336182,336188,MSN4,0,-
14,336058,336064,MSN4,0,-
14,335998,336014,MCM1,0,+
14,342093,342099,MSN2,0,+
14,342238,342244,MSN2,0,+
14,342326,342336,RPN4,0,-
14,349809,349819,UME6,0,-
14,359434,359444,GLN3,0,+
14,373864,373873,YAP7,0,+
14,373865,373874,YAP1,0,+
14,400689,400702,ABF1,0,+
14,400883,400896,ABF1,0,-
14,412601,412609,REB1,0,+
14,417647,417655,REB1,0,-
14,417631,417641,HAP1,0,-
14,424649,424656,STE12,0,+
14,424650,424656,DIG1,0,+
14,427404,427412,CBF1,0,-
14,427170,427178,GCN4,0,-
14,427107,427115,GCN4,0,-
14,427196,427206,LEU3,0,-
14,429879,429886,MBP1,0,+
14,429914,429921,MBP1,0,+
14,437326,437331,ADR1,0,+
14,437517,437522,ADR1,0,-
14,440766,440774,SKN7,0,-
14,440996,441004,SKN7,0,+
14,444623,444633,RAP1,0,+
14,444607,444617,FHL1,0,-
14,444623,444633,FHL1,0,-
14,447173,447181,CBF1,0,-
14,452143,452151,REB1,0,-
14,452185,452193,FKH1,0,+
14,456298,456306,REB1,0,-
14,456508,456515,AFT2,0,+
14,462071,462080,CIN5,0,-
14,462111,462120,YAP1,0,+
14,462316,462323,STE12,0,+
14,462215,462223,SKN7,0,-
14,462181,462188,XBP1,0,+
14,466726,466739,ABF1,0,+
14,479413,479419,SWI5,0,-
14,479330,479336,SWI5,0,-
14,479413,479421,ACE2,0,+
14,479330,479338,ACE2,0,+
14,481166,481173,MBP1,0,+
14,488274,488292,GAL4,0,-
14,493088,493096,YAP6,0,-
14,495396,495406,RAP1,0,+
14,500296,500304,YAP6,0,+
14,500329,500337,YAP6,0,+
14,500904,500914,RLM1,0,-
14,500330,500340,RLM1,0,-
14,500369,500376,GCR2,0,-
14,503263,503270,NRG1,0,-
14,503272,503280,GCN4,0,-
14,507508,507516,CBF1,0,-
14,516904,516914,NDD1,0,+
14,516905,516921,MCM1,0,-
14,516894,516906,FKH2,0,+
14,519022,519029,HAP4,0,+
14,529725,529732,STE12,0,+
14,529758,529765,STE12,0,+
14,529742,529748,DIG1,0,-
14,529759,529765,DIG1,0,+
14,529673,529689,MCM1,0,+
14,529653,529669,MCM1,0,+
14,529590,529597,TEC1,0,+
14,529664,529671,TEC1,0,+
14,529857,529864,TEC1,0,-
14,531578,531585,HAP4,0,+
14,535104,535110,ARG80,0,-
14,545944,545950,PHO2,0,+
14,559455,559463,CBF1,0,-
14,559394,559402,CBF1,0,+
14,559475,559483,CBF1,0,-
14,559279,559285,PHO2,0,+
14,559493,559503,ROX1,0,-
14,559388,559394,MOT3,0,-
14,559549,559556,RTG3,0,-
14,559581,559588,RTG3,0,-
14,559493,559506,ABF1,0,-
14,575449,575459,GLN3,0,+
14,579420,579426,PHO2,0,-
14,579492,579498,PHO2,0,+
14,586099,586106,STE12,0,-
14,586130,586137,STE12,0,+
14,586140,586147,STE12,0,-
14,586527,586534,STE12,0,+
14,585950,585962,FKH2,0,+
14,585434,585440,DIG1,0,-
14,586131,586137,DIG1,0,+
14,586140,586146,DIG1,0,-
14,585860,585870,NDD1,0,+
14,585619,585628,YAP1,0,-
14,585897,585906,YAP1,0,-
14,605957,605965,SKN7,0,-
14,605976,605984,SKN7,0,+
14,613493,613502,CHA4,0,+
14,614715,614720,HAP3,0,-
14,618357,618365,REB1,0,+
14,619888,619902,HSF1,0,+
14,619782,619788,MSN2,0,-
14,619782,619788,MSN4,0,-
14,621269,621275,PHO2,0,+
14,621196,621202,PHO2,0,-
14,622945,622954,DAL82,0,+
14,623033,623041,GCN4,0,-
14,636851,636856,ADR1,0,+
14,642439,642446,MBP1,0,-
14,642451,642458,MBP1,0,+
14,642438,642444,SWI6,0,-
14,642451,642457,SWI6,0,-
14,647052,647060,REB1,0,+
14,651907,651915,CBF1,0,-
14,652160,652168,SKN7,0,-
14,662085,662094,INO4,0,-
14,662085,662094,INO2,0,-
14,664126,664136,GLN3,0,+
14,663722,663730,ACE2,0,-
14,664035,664043,ACE2,0,-
14,664056,664064,SKN7,0,-
14,663907,663915,SKN7,0,-
14,664163,664173,NDD1,0,+
14,664133,664143,NDD1,0,+
14,663624,663634,NDD1,0,+
14,663816,663826,NDD1,0,+
14,675924,675931,SOK2,0,-
14,675940,675947,SOK2,0,-
14,675970,675977,SOK2,0,-
14,695453,695466,ABF1,0,+
14,699589,699597,REB1,0,-
14,701778,701788,HAP1,0,-
14,703151,703158,STE12,0,+
14,703347,703354,STE12,0,+
14,703462,703469,STE12,0,+
14,703509,703516,STE12,0,-
14,703527,703534,STE12,0,-
14,703498,703505,STE12,0,-
14,703475,703481,SWI6,0,-
14,716405,716415,RLM1,0,+
14,716132,716140,GCN4,0,-
14,719186,719194,CBF1,0,+
14,719114,719121,TYE7,0,+
14,719185,719192,TYE7,0,-
14,724389,724395,DIG1,0,+
14,739373,739380,NRG1,0,+
14,739514,739521,NRG1,0,-
14,739569,739576,NRG1,0,-
14,739513,739520,RCS1,0,-
14,739553,739560,RCS1,0,-
14,739620,739630,HAP1,0,-
15,40517,40526,DAL82,0,+
15,52950,52958,REB1,0,+
15,58578,58585,ARG81,0,-
15,58578,58584,ARG80,0,-
15,58577,58585,GCN4,0,-
15,69304,69312,CBF1,0,+
15,69287,69297,RAP1,0,+
15,69304,69310,PHO4,0,-
15,72940,72950,UME6,0,-
15,79948,79958,RAP1,0,+
15,79926,79936,RAP1,0,+
15,79948,79958,FHL1,0,-
15,83285,83299,SIP4,0,-
15,83264,83271,STP1,0,-
15,83286,83292,RDS1,0,+
15,83348,83356,SKN7,0,+
15,83262,83270,SKN7,0,+
15,87259,87269,UME6,0,+
15,93086,93096,SFP1,0,-
15,93112,93122,SFP1,0,-
15,93086,93096,FHL1,0,-
15,93112,93122,FHL1,0,-
15,96591,96601,GLN3,0,+
15,96525,96531,PHO2,0,+
15,97269,97275,PHO2,0,+
15,97279,97285,PHO2,0,-
15,97489,97495,PHO2,0,-
15,96503,96511,GCN4,0,-
15,99578,99591,ABF1,0,+
15,99536,99545,CIN5,0,-
15,104026,104032,MSN2,0,+
15,104038,104045,SWI4,0,-
15,104036,104042,SWI6,0,-
15,104086,104096,HAP1,0,-
15,104061,104071,ASH1,0,-
15,109984,109994,GLN3,0,+
15,109900,109910,RAP1,0,+
15,109987,109996,CIN5,0,-
15,116047,116054,STE12,0,+
15,115993,116000,TEC1,0,+
15,126783,126792,SUM1,0,-
15,128824,128832,CBF1,0,-
15,128798,128808,UME6,0,-
15,143855,143865,UME6,0,-
15,158755,158765,SPT2,0,+
15,160921,160928,GCR2,0,-
15,168208,168218,RAP1,0,-
15,168221,168227,PHO2,0,-
15,168042,168048,PHO2,0,+
15,167999,168006,STE12,0,+
15,168111,168118,STE12,0,+
15,168000,168006,DIG1,0,+
15,168112,168118,DIG1,0,+
15,170651,170665,HSF1,0,+
15,185301,185308,HAP4,0,+
15,185301,185308,HAP2,0,+
15,186885,186898,ABF1,0,-
15,186901,186914,ABF1,0,-
15,201929,201942,ABF1,0,-
15,207305,207313,CBF1,0,+
15,207323,207331,GCN4,0,+
15,207304,207311,TYE7,0,-
15,216460,216470,RAP1,0,-
15,216476,216486,RAP1,0,-
15,216215,216224,CIN5,0,-
15,217061,217070,CIN5,0,+
15,219123,219133,GLN3,0,+
15,219004,219014,GLN3,0,-
15,218962,218971,YAP7,0,-
15,218865,218872,ARG81,0,-
15,218935,218942,ARG81,0,+
15,218791,218799,SKN7,0,+
15,218935,218943,GCN4,0,+
15,218864,218872,GCN4,0,-
15,226229,226244,THI2,0,+
15,249656,249661,DAL80,0,-
15,253057,253063,GTS1,0,-
15,253947,253957,RAP1,0,-
15,253977,253987,RAP1,0,+
15,253977,253987,FHL1,0,-
15,253894,253902,SKN7,0,-
15,255225,255235,RPN4,0,+
15,256218,256231,ABF1,0,-
15,268136,268143,STE12,0,-
15,267626,267636,HAC1,0,+
15,273862,273872,HAP1,0,+
15,304169,304176,SWI4,0,+
15,305013,305020,SWI4,0,+
15,305029,305036,SWI4,0,-
15,305048,305055,SWI4,0,+
15,312756,312764,STB1,0,-
15,312765,312773,STB1,0,-
15,312687,312695,STB1,0,+
15,312626,312634,STB1,0,+
15,312722,312730,STB1,0,+
15,313018,313028,ASH1,0,+
15,315666,315674,REB1,0,-
15,316566,316574,REB1,0,-
15,316594,316602,REB1,0,+
15,316331,316339,REB1,0,+
15,364255,364261,MSN2,0,+
15,364248,364254,MSN2,0,-
15,364255,364261,MSN4,0,+
15,364248,364254,MSN4,0,-
15,373605,373613,REB1,0,-
15,380835,380849,HSF1,0,-
15,383459,383465,MSN2,0,+
15,383300,383306,MSN2,0,-
15,383073,383082,CIN5,0,-
15,383092,383101,CIN5,0,-
15,383351,383360,CIN5,0,-
15,383459,383465,MSN4,0,+
15,383300,383306,MSN4,0,-
15,383024,383034,ROX1,0,-
15,383285,383292,SOK2,0,+
15,383311,383318,SOK2,0,-
15,383366,383373,SOK2,0,+
15,383285,383291,PHD1,0,+
15,383006,383012,PHD1,0,+
15,383312,383318,PHD1,0,-
15,382876,382884,YAP6,0,-
15,383093,383101,YAP6,0,-
15,383111,383119,YAP6,0,-
15,383074,383082,YAP6,0,-
15,383041,383049,SKN7,0,-
15,384965,384971,PHD1,0,+
15,385501,385507,PHD1,0,-
15,384569,384575,PHD1,0,+
15,385525,385531,PHD1,0,+
15,384515,384524,CIN5,0,-
15,391401,391411,ROX1,0,-
15,391722,391732,ROX1,0,-
15,412596,412604,REB1,0,-
15,413705,413718,ABF1,0,-
15,421793,421801,REB1,0,-
15,423940,423948,YAP6,0,-
15,424153,424159,SUT1,0,+
15,424250,424256,SUT1,0,-
15,427467,427477,RPN4,0,+
15,427416,427426,RPN4,0,-
15,430116,430124,CBF1,0,+
15,430155,430163,CBF1,0,+
15,432015,432028,ABF1,0,-
15,445904,445914,SPT2,0,+
15,446887,446895,CBF1,0,+
15,446969,446976,HAP4,0,+
15,446936,446946,HAP1,0,-
15,449018,449025,MBP1,0,+
15,449059,449075,MCM1,0,+
15,467705,467712,MBP1,0,+
15,467705,467711,SWI6,0,-
15,502713,502720,STE12,0,-
15,502610,502618,REB1,0,-
15,502638,502643,DAL80,0,-
15,505321,505331,RAP1,0,-
15,504484,504494,FHL1,0,+
15,505321,505331,FHL1,0,+
15,511469,511477,CBF1,0,+
15,511382,511390,CBF1,0,-
15,514548,514558,UME6,0,-
15,520821,520827,PHD1,0,-
15,520885,520891,PHD1,0,-
15,520528,520534,PHD1,0,+
15,520789,520795,SUT1,0,+
15,520727,520733,SUT1,0,-
15,520772,520778,SUT1,0,+
15,544493,544506,ABF1,0,+
15,544511,544524,ABF1,0,+
15,544848,544856,REB1,0,-
15,550744,550762,GAL4,0,+
15,553013,553021,REB1,0,+
15,566356,566364,REB1,0,-
15,566338,566345,BAS1,0,+
15,566381,566388,BAS1,0,+
15,580016,580023,NRG1,0,-
15,579926,579933,RTG3,0,-
15,579877,579883,SUT1,0,+
15,579910,579916,SUT1,0,+
15,586529,586536,GCR2,0,-
15,586446,586456,RME1,0,+
15,586520,586526,SWI5,0,+
15,586537,586543,SWI5,0,-
15,586498,586504,SWI5,0,+
15,586940,586946,SWI5,0,+
15,586929,586936,NRG1,0,+
15,586815,586823,ACE2,0,+
15,586496,586504,ACE2,0,-
15,586547,586558,PDR1,0,-
15,586744,586754,NDD1,0,-
15,609791,609799,SPT23,0,+
15,611865,611873,REB1,0,-
15,631900,631910,RPN4,0,+
15,631913,631921,REB1,0,+
15,631945,631953,REB1,0,-
15,642212,642221,YAP7,0,+
15,670968,670974,SUT1,0,+
15,671137,671143,SUT1,0,+
15,671267,671273,SUT1,0,-
15,671267,671277,ROX1,0,+
15,670582,670589,SOK2,0,-
15,671261,671268,SOK2,0,+
15,671350,671357,SOK2,0,+
15,671261,671267,PHD1,0,+
15,670583,670589,PHD1,0,-
15,671409,671415,PHD1,0,-
15,670710,670720,MIG1,0,+
15,671249,671257,YAP6,0,-
15,670571,670579,YAP6,0,+
15,670720,670727,SWI4,0,-
15,671137,671144,SWI4,0,+
15,670571,670580,CIN5,0,+
15,670671,670680,CIN5,0,-
15,671779,671788,CIN5,0,+
15,671248,671257,CIN5,0,-
15,673905,673911,PHD1,0,+
15,683734,683742,REB1,0,-
15,683784,683792,REB1,0,-
15,721823,721831,GCN4,0,-
15,724812,724827,RLR1,0,+
15,727341,727354,ABF1,0,-
15,745502,745511,SUM1,0,-
15,758170,758178,GCN4,0,-
15,762527,762533,MSN2,0,-
15,762527,762533,MSN4,0,-
15,762752,762758,MSN4,0,+
15,762711,762717,MSN4,0,+
15,762242,762249,AFT2,0,+
15,762334,762341,AFT2,0,+
15,762415,762422,NRG1,0,-
15,762749,762756,NRG1,0,-
15,762206,762215,YAP7,0,-
15,762190,762198,SKN7,0,+
15,768230,768236,MSN4,0,+
15,770538,770548,GLN3,0,+
15,770432,770441,CIN5,0,-
15,770311,770318,GCR2,0,-
15,779581,779590,INO2,0,+
15,780550,780556,MSN4,0,-
15,780288,780298,RME1,0,-
15,779853,779863,RAP1,0,+
15,780566,780576,RAP1,0,+
15,779905,779915,RAP1,0,-
15,780533,780541,YAP6,0,+
15,780121,780129,YAP6,0,+
15,779851,779859,YAP6,0,+
15,779853,779863,SFP1,0,-
15,779853,779863,FHL1,0,-
15,780248,780254,SWI5,0,+
15,780583,780593,YML081W,0,-
15,780092,780102,SPT2,0,+
15,780256,780266,SPT2,0,-
15,780312,780322,SPT2,0,+
15,797136,797143,SWI4,0,-
15,797143,797150,SWI4,0,-
15,797189,797196,SWI4,0,+
15,797486,797493,SWI4,0,+
15,797188,797196,STB1,0,+
15,797487,797495,STB1,0,+
15,797143,797151,STB1,0,-
15,797134,797140,SWI6,0,-
15,797491,797497,SWI6,0,+
15,797138,797145,STE12,0,-
15,797227,797234,STE12,0,-
15,797594,797601,STE12,0,+
15,797124,797136,FKH2,0,-
15,798379,798389,SPT2,0,+
15,807202,807211,SUM1,0,-
15,813811,813821,RPN4,0,-
15,817135,817148,ABF1,0,+
15,817092,817102,RPN4,0,+
15,826012,826026,RFX1,0,-
15,832623,832631,REB1,0,-
15,832184,832194,LEU3,0,-
15,837185,837193,SKN7,0,-
15,841144,841150,PHD1,0,+
15,860534,860544,UME6,0,+
15,874394,874400,YAP5,0,-
15,874130,874136,GTS1,0,+
15,877895,877909,HSF1,0,+
15,878181,878189,CBF1,0,-
15,891915,891929,PUT3,0,-
15,898517,898530,ABF1,0,+
15,925383,925391,REB1,0,-
15,931353,931361,CBF1,0,-
15,949645,949653,REB1,0,-
15,956649,956659,UME6,0,+
15,989414,989422,SKN7,0,-
15,989255,989263,SKN7,0,-
15,989157,989167,HAP1,0,-
15,1000943,1000950,STB2,0,+
15,1000943,1000951,REB1,0,-
15,1000938,1000950,YRR1,0,-
15,1003853,1003859,PHD1,0,-
15,1004750,1004756,PHD1,0,+
15,1004947,1004953,PHD1,0,-
15,1003783,1003793,FHL1,0,-
15,1003660,1003670,UME6,0,+
15,1006993,1007003,HAP1,0,-
15,1015021,1015030,DAL82,0,-
15,1025875,1025885,RAP1,0,-
15,1025682,1025691,SUM1,0,-
15,1026745,1026752,STB2,0,-
15,1026745,1026757,YRR1,0,+
15,1028905,1028915,FHL1,0,-
15,1036621,1036628,SWI4,0,+
15,1036638,1036645,SWI4,0,+
15,1036655,1036662,SWI4,0,-
15,1036662,1036669,SWI4,0,-
15,1036637,1036645,STB1,0,+
15,1036662,1036670,STB1,0,-
15,1036624,1036630,SWI6,0,+
15,1043622,1043629,HAP2,0,-
15,1049288,1049295,SWI4,0,-
15,1049125,1049131,SWI6,0,+
15,1049089,1049095,SWI6,0,+
16,24928,24936,GCN4,0,+
16,29945,29952,HAP4,0,-
16,38034,38041,MBP1,0,-
16,38041,38048,MBP1,0,+
16,38025,38032,SWI4,0,+
16,40079,40089,GLN3,0,+
16,40225,40235,GLN3,0,-
16,40567,40573,PHD1,0,-
16,40368,40374,PHD1,0,-
16,40499,40506,STP1,0,-
16,44453,44461,GCN4,0,-
16,44441,44449,GCN4,0,-
16,67212,67220,STB1,0,+
16,67087,67095,STB1,0,-
16,67135,67143,STB1,0,+
16,67606,67614,STB1,0,-
16,67187,67195,STB1,0,+
16,69382,69390,CBF1,0,+
16,74140,74150,SPT2,0,-
16,74105,74113,GCN4,0,-
16,75079,75087,CBF1,0,-
16,75482,75490,CBF1,0,+
16,75007,75015,GCN4,0,+
16,95318,95331,ABF1,0,-
16,95270,95282,FKH2,0,+
16,98808,98814,PHO2,0,-
16,103025,103033,CBF1,0,+
16,108417,108426,INO4,0,+
16,108417,108426,INO2,0,+
16,114765,114772,NRG1,0,+
16,114872,114878,PHD1,0,+
16,114666,114672,PHD1,0,-
