orf_name,name,chr,strand,TSS,promoter_start,promoter_stop
YJR006W,POL31,10,+,449187,448987,449187
YJR007W,SUI2,10,+,450916,450716,450916
YJR008W,YJR008W,10,+,452310,452110,452310
YJR009C,TDH2,10,-,454722,454722,454922
YJR010W,MET3,10,+,456029,455829,456029
YJR011C,YJR011C,10,-,459464,459464,459664
YJR012C,YJR012C,10,-,460206,460206,460406
YJR013W,GPI14,10,+,460335,460135,460335
YJR014W,TMA22,10,+,461775,461575,461775
YJR015W,YJR015W,10,+,462708,462508,462708
YJR016C,ILV3,10,-,466216,466216,466416
YJR017C,ESS1,10,-,467048,467048,467248
YJR021C,REC107,10,-,469598,469598,469798
YJR024C,MDE1,10,-,470968,470968,471168
YJR025C,BNA1,10,-,471699,471699,471899
YJR030C,YJR030C,10,-,486245,486245,486445
YJR031C,GEA1,10,-,490881,490881,491081
YJR032W,CPR7,10,+,491062,490862,491062
YJR033C,RAV1,10,-,496472,496472,496672
YJR035W,RAD26,10,+,497315,497115,497315
YJR036C,HUL4,10,-,503555,503555,503755
YJR039W,YJR039W,10,+,503937,503737,503937
YJR040W,GEF1,10,+,507684,507484,507684
YJR041C,URB2,10,-,513804,513804,514004
YJR042W,NUP85,10,+,514025,513825,514025
YJR043C,POL32,10,-,517547,517547,517747
YJR045C,SSC1,10,-,521734,521734,521934
YJR046W,TAH11,10,+,522024,521824,522024
YJR049C,UTR1,10,-,528487,528487,528687
YJR050W,ISY1,10,+,528679,528479,528679
YJR051W,OSM1,10,+,529841,529641,529841
YJR052W,RAD7,10,+,532042,531842,532042
YJR053W,BFA1,10,+,533960,533760,533960
YJR054W,YJR054W,10,+,535921,535721,535921
YJR056C,YJR056C,10,-,542692,542692,542892
YJR057W,CDC8,10,+,544045,543845,544045
YJR059W,PTK2,10,+,545691,545491,545691
YJR060W,CBF1,10,+,548630,548430,548630
YJR062C,NTA1,10,-,554859,554859,555059
YJR064W,CCT5,10,+,555871,555671,555871
YJR065C,ARP3,10,-,559177,559177,559377
YJR066W,TOR1,10,+,559381,559181,559381
YJR068W,RFC2,10,+,567588,567388,567588
YJR069C,HAM1,10,-,569425,569425,569625
YJR070C,LIA1,10,-,570643,570643,570843
YJR072C,NPA3,10,-,572148,572148,572348
YJR073C,OPI3,10,-,572952,572952,573152
YJR074W,MOG1,10,+,573170,572970,573170
YJR075W,HOC1,10,+,573925,573725,573925
YJR076C,CDC11,10,-,576630,576630,576830
YJR077C,MIR1,10,-,578209,578209,578409
YJR080C,AIM24,10,-,581632,581632,581832
YJR083C,ACF4,10,-,583549,583549,583749
YJR084W,CSN12,10,+,583703,583503,583703
YJR088C,YJR088C,10,-,587416,587416,587616
YJR089W,BIR1,10,+,587637,587437,587637
YJR090C,GRR1,10,-,594612,594612,594812
YJR091C,JSN1,10,-,598356,598356,598556
YJR092W,BUD4,10,+,598677,598477,598677
YJR093C,FIP1,10,-,604281,604281,604481
YJR094C,IME1,10,-,605640,605640,605840
YJR094W-A,RPL43B,10,+,608240,608040,608240
YJR096W,YJR096W,10,+,611111,610911,611111
YJR097W,JJJ3,10,+,612343,612143,612343
YJR098C,YJR098C,10,-,615243,615243,615443
YJR099W,YUH1,10,+,615458,615258,615458
YJR100C,AIM25,10,-,617401,617401,617601
YJR101W,RSM26,10,+,618186,617986,618186
YJR102C,VPS25,10,-,619823,619823,620023
YJR103W,URA8,10,+,620600,620400,620600
YJR105W,ADO1,10,+,623527,623327,623527
YJR106W,ECM27,10,+,624689,624489,624689
YJR109C,CPA2,10,-,632960,632960,633160
YJR110W,YMR1,10,+,633480,633280,633480
YJR111C,YJR111C,10,-,636821,636821,637021
YJR112W,NNF1,10,+,637002,636802,637002
YJR113C,RSM7,10,-,639018,639018,639218
YJR116W,YJR116W,10,+,640632,640432,640632
YJR117W,STE24,10,+,641968,641768,641968
YJR118C,ILM1,10,-,644135,644135,644335
YJR119C,JHD2,10,-,646580,646580,646780
YJR121W,ATP2,10,+,647405,647205,647405
YJR122W,IBA57,10,+,649700,649500,649700
YJR123W,RPS5,10,+,651856,651656,651856
YJR124C,YJR124C,10,-,654268,654268,654468
YJR125C,ENT3,10,-,656014,656014,656214
YJR126C,VPS70,10,-,658667,658667,658867
YJR127C,RSF2,10,-,663445,663445,663645
YJR129C,YJR129C,10,-,665056,665056,665256
YJR130C,STR2,10,-,667204,667204,667404
YJR131W,MNS1,10,+,667619,667419,667619
YJR132W,NMD5,10,+,669452,669252,669452
YJR133W,XPT1,10,+,672869,672669,672869
YJR134C,SGM1,10,-,675884,675884,676084
YJR135C,MCM22,10,-,676813,676813,677013
YJR136C,YJR136C,10,-,678715,678715,678915
YJR137C,ECM17,10,-,683299,683299,683499
YJR138W,IML1,10,+,684531,684331,684531
YJR139C,HOM6,10,-,690579,690579,690779
YJR140C,HIR3,10,-,695740,695740,695940
YJR141W,YJR141W,10,+,695864,695664,695864
YJR142W,YJR142W,10,+,697111,696911,697111
YJR143C,PMT4,10,-,700664,700664,700864
YJR144W,MGM101,10,+,700844,700644,700844
YJR145C,RPS4A,10,-,703092,703092,703292
YJR147W,HMS2,10,+,704151,703951,704151
YJR148W,BAT2,10,+,705711,705511,705711
YKL222C,YKL222C,11,-,5764,5764,5964
YKL219W,COS9,11,+,14535,14335,14535
YKL218C,SRY1,11,-,18483,18483,18683
YKL216W,URA1,11,+,25174,24974,25174
YKL215C,YKL215C,11,-,30761,30761,30961
YKL214C,YRA2,11,-,31750,31750,31950
YKL213C,DOA1,11,-,34146,34146,34346
YKL212W,SAC1,11,+,34370,34170,34370
YKL211C,TRP3,11,-,38171,38171,38371
YKL210W,UBA1,11,+,39115,38915,39115
YKL209C,STE6,11,-,46323,46323,46523
YKL208W,CBT1,11,+,47149,46949,47149
YKL207W,LRC3,11,+,48161,47961,48161
YKL206C,ADD66,11,-,49832,49832,50032
YKL205W,LOS1,11,+,49998,49798,49998
YKL204W,EAP1,11,+,53670,53470,53670
YKL203C,TOR2,11,-,63540,63540,63740
YKL201C,MNN4,11,-,66285,66285,66485
YKL197C,PEX1,11,-,73902,73902,74102
YKL196C,YKT6,11,-,75586,75586,75786
YKL195W,MIA40,11,+,75782,75582,75782
YKL194C,MST1,11,-,78688,78688,78888
YKL193C,SDS22,11,-,79929,79929,80129
YKL191W,DPH2,11,+,81013,80813,81013
YKL190W,CNB1,11,+,82914,82714,82914
YKL189W,HYM1,11,+,84610,84410,84610
YKL188C,PXA2,11,-,88578,88578,88778
YKL187C,YKL187C,11,-,91193,91193,91393
YKL186C,MTR2,11,-,93353,93353,93553
YKL185W,ASH1,11,+,94156,93956,94156
YKL184W,SPE1,11,+,96610,96410,96610
YKL183W,LOT5,11,+,98583,98383,98583
YKL182W,FAS1,11,+,100352,100152,100352
YKL181W,PRS1,11,+,107145,106945,107145
YKL180W,RPL17A,11,+,109253,109053,109253
YKL179C,COY1,11,-,112523,112523,112723
YKL178C,STE3,11,-,114071,114071,114271
YKL176C,LST4,11,-,118333,118333,118533
YKL175W,ZRT3,11,+,118779,118579,118779
YKL174C,TPO5,11,-,122327,122327,122527
YKL173W,SNU114,11,+,122444,122244,122444
YKL172W,EBP2,11,+,125741,125541,125741
YKL171W,YKL171W,11,+,127403,127203,127403
YKL168C,KKQ8,11,-,133495,133495,133695
YKL166C,TPK3,11,-,135864,135864,136064
YKL165C,MCD4,11,-,140725,140725,140925
YKL164C,PIR1,11,-,142902,142902,143102
YKL162C,YKL162C,11,-,148927,148927,149127
YKL161C,YKL161C,11,-,150970,150970,151170
YKL159C,RCN1,11,-,154466,154466,154666
YKL157W,APE2,11,+,154964,154764,154964
YKL156W,RPS27A,11,+,158611,158411,158611
YKL155C,RSM22,11,-,161350,161350,161550
YKL154W,SRP102,11,+,161526,161326,161526
YKL152C,GPM1,11,-,164413,164413,164613
YKL151C,YKL151C,11,-,166001,166001,166201
YKL150W,MCR1,11,+,166481,166281,166481
YKL149C,DBR1,11,-,168874,168874,169074
YKL148C,SDH1,11,-,171286,171286,171486
YKL146W,AVT3,11,+,171767,171567,171767
YKL145W,RPT1,11,+,174195,173995,174195
YKL144C,RPC25,11,-,176550,176550,176750
YKL143W,LTV1,11,+,176732,176532,176732
YKL142W,MRP8,11,+,178471,178271,178471
YKL141W,SDH3,11,+,179631,179431,179631
YKL140W,TGL1,11,+,180534,180334,180534
YKL139W,CTK1,11,+,182780,182580,182780
YKL135C,APL2,11,-,188768,188768,188968
YKL134C,OCT1,11,-,191493,191493,191693
YKL133C,YKL133C,11,-,193097,193097,193297
YKL132C,RMA1,11,-,194988,194988,195188
YKL130C,SHE2,11,-,196077,196077,196277
YKL129C,MYO3,11,-,200233,200233,200433
YKL128C,PMU1,11,-,201446,201446,201646
YKL127W,PGM1,11,+,203131,202931,203131
YKL126W,YPK1,11,+,205153,204953,205153
YKL125W,RRN3,11,+,207768,207568,207768
YKL124W,SSH4,11,+,210136,209936,210136
YKL122C,SRP21,11,-,212667,212667,212867
YKL121W,YKL121W,11,+,213571,213371,213571
YKL120W,OAC1,11,+,216898,216698,216898
YKL119C,VPH2,11,-,218904,218904,219104
YKL117W,SBA1,11,+,219937,219737,219937
YKL116C,PRR1,11,-,222726,222726,222926
YKL114C,APN1,11,-,224133,224133,224333
YKL113C,RAD27,11,-,225545,225545,225745
YKL112W,ABF1,11,+,226047,225847,226047
YKL110C,KTI12,11,-,229577,229577,229777
YKL109W,HAP4,11,+,231600,231400,231600
YKL108W,SLD2,11,+,234055,233855,234055
YKL106W,AAT1,11,+,237063,236863,237063
YKL105C,YKL105C,11,-,242426,242426,242626
YKL104C,GFA1,11,-,245219,245219,245419
YKL103C,LAP4,11,-,247405,247405,247605
YKL101W,HSL1,11,+,248309,248109,248309
YKL100C,YKL100C,11,-,255111,255111,255311
YKL099C,UTP11,11,-,256185,256185,256385
YKL098W,MTC2,11,+,256388,256188,256388
YKL096W,CWP1,11,+,260734,260534,260734
YKL095W,YJU2,11,+,261739,261539,261739
YKL094W,YJU3,11,+,262975,262775,262975
YKL092C,BUD2,11,-,269179,269179,269379
YKL091C,YKL091C,11,-,270325,270325,270525
YKL090W,CUE2,11,+,271486,271286,271486
YKL089W,MIF2,11,+,273013,272813,273013
YKL088W,YKL088W,11,+,274898,274698,274898
YKL087C,CYT2,11,-,277606,277606,277806
YKL085W,MDH1,11,+,278676,278476,278676
YKL082C,RRP14,11,-,282038,282038,282238
YKL081W,TEF4,11,+,282510,282310,282510
YKL080W,VMA5,11,+,284569,284369,284569
YKL079W,SMY1,11,+,286191,285991,286191
YKL078W,DHR2,11,+,288456,288256,288456
YKL077W,YKL077W,11,+,291045,290845,291045
YKL075C,YKL075C,11,-,294037,294037,294237
YKL074C,MUD2,11,-,295831,295831,296031
YKL073W,LHS1,11,+,296024,295824,296024
YKL072W,STB6,11,+,299025,298825,299025
YKL069W,YKL069W,11,+,306921,306721,306921
YKL068W,NUP100,11,+,309723,309523,309723
YKL065C,YET1,11,-,316737,316737,316937
YKL064W,MNR2,11,+,317208,317008,317208
YKL063C,YKL063C,11,-,321319,321319,321519
YKL062W,MSN4,11,+,322767,322567,322767
YKL060C,FBA1,11,-,327155,327155,327355
YKL059C,MPE1,11,-,329157,329157,329357
YKL057C,NUP120,11,-,333678,333678,333878
YKL056C,TMA19,11,-,334602,334602,334802
YKL055C,OAR1,11,-,335829,335829,336029
YKL054C,DEF1,11,-,338494,338494,338694
YKL052C,ASK1,11,-,340213,340213,340413
YKL051W,SFK1,11,+,340793,340593,340793
YKL049C,CSE4,11,-,346447,346447,346647
YKL048C,ELM1,11,-,348865,348865,349065
YKL047W,YKL047W,11,+,349076,348876,349076
YKL046C,DCW1,11,-,352486,352486,352686
YKL045W,PRI2,11,+,353070,352870,353070
YKL043W,PHD1,11,+,356119,355919,356119
YKL042W,SPC42,11,+,358030,357830,358030
YKL041W,VPS24,11,+,359668,359468,359668
YKL040C,NFU1,11,-,361547,361547,361747
YKL039W,PTM1,11,+,362097,361897,362097
YKL038W,RGT1,11,+,365018,364818,365018
YKL035W,UGP1,11,+,369463,369263,369463
YKL034W,TUL1,11,+,371381,371181,371381
YKL033W-A,YKL033W-A,11,+,374072,373872,374072
YKL033W,YKL033W,11,+,375093,374893,375093
YKL032C,IXR1,11,-,381683,381683,381883
YKL029C,MAE1,11,-,384405,384405,384605
YKL028W,TFA1,11,+,385371,385171,385371
YKL027W,YKL027W,11,+,387148,386948,387148
YKL026C,GPX1,11,-,389649,389649,389849
YKL025C,PAN3,11,-,391956,391956,392156
YKL024C,URA6,11,-,393008,393008,393208
YKL023W,YKL023W,11,+,393332,393132,393332
YKL022C,CDC16,11,-,396808,396808,397008
YKL021C,MAK11,11,-,398261,398261,398461
YKL020C,SPT23,11,-,401776,401776,401976
YKL019W,RAM2,11,+,402199,401999,402199
YKL018W,SWD2,11,+,403715,403515,403715
YKL017C,HCS1,11,-,406892,406892,407092
YKL016C,ATP7,11,-,407703,407703,407903
YKL015W,PUT3,11,+,408089,407889,408089
YKL014C,URB1,11,-,416586,416586,416786
YKL013C,ARC19,11,-,417681,417681,417881
YKL012W,PRP40,11,+,417890,417690,417890
YKL011C,CCE1,11,-,420862,420862,421062
YKL010C,UFD4,11,-,425622,425622,425822
YKL009W,MRT4,11,+,425849,425649,425849
YKL008C,LAC1,11,-,428318,428318,428518
YKL007W,CAP1,11,+,428916,428716,428916
YKL006W,RPL14A,11,+,431530,431330,431530
YKL005C,BYE1,11,-,434636,434636,434836
YKL004W,AUR1,11,+,434866,434666,434866
YKL002W,DID4,11,+,437344,437144,437344
YKL001C,MET14,11,-,439072,439072,439272
YKR001C,VPS1,11,-,442407,442407,442607
YKR002W,PAP1,11,+,442670,442470,442670
YKR003W,OSH6,11,+,444964,444764,444964
YKR004C,ECM9,11,-,447726,447726,447926
YKR006C,MRPL13,11,-,450864,450864,451064
YKR007W,MEH1,11,+,451057,450857,451057
YKR008W,RSC4,11,+,451812,451612,451812
YKR010C,TOF2,11,-,460996,460996,461196
YKR011C,YKR011C,11,-,462447,462447,462647
YKR013W,PRY2,11,+,463562,463362,463562
YKR014C,YPT52,11,-,465823,465823,466023
YKR016W,AIM28,11,+,469312,469112,469312
YKR017C,YKR017C,11,-,473099,473099,473299
YKR018C,YKR018C,11,-,475571,475571,475771
YKR019C,IRS4,11,-,477788,477788,477988
YKR021W,ALY1,11,+,478808,478608,478808
YKR022C,NTR2,11,-,482838,482838,483038
YKR023W,YKR023W,11,+,483014,482814,483014
YKR024C,DBP7,11,-,487042,487042,487242
YKR025W,RPC37,11,+,487382,487182,487382
YKR026C,GCN3,11,-,489379,489379,489579
YKR027W,BCH2,11,+,490946,490746,490946
YKR028W,SAP190,11,+,493638,493438,493638
YKR029C,SET3,11,-,499514,499514,499714
YKR030W,GMH1,11,+,499872,499672,499872
YKR031C,SPO14,11,-,506132,506132,506332
YKR035W-A,DID2,11,+,507564,507364,507564
YKR036C,CAF4,11,-,510305,510305,510505
YKR037C,SPC34,11,-,511448,511448,511648
YKR038C,KAE1,11,-,512819,512819,513019
YKR039W,GAP1,11,+,514633,514433,514633
YKR042W,UTH1,11,+,518961,518761,518961
YKR043C,YKR043C,11,-,521386,521386,521586
YKR044W,UIP5,11,+,521597,521397,521597
YKR045C,YKR045C,11,-,523639,523639,523839
YKR046C,PET10,11,-,524725,524725,524925
YKR048C,NAP1,11,-,526301,526301,526501
YKR050W,TRK2,11,+,527436,527236,527436
YKR051W,YKR051W,11,+,530461,530261,530461
YKR052C,MRS4,11,-,533177,533177,533377
YKR054C,DYN1,11,-,547632,547632,547832
YKR055W,RHO4,11,+,547816,547616,547816
YKR056W,TRM2,11,+,549205,549005,549205
YKR057W,RPS21A,11,+,551269,551069,551269
YKR061W,KTR2,11,+,557237,557037,557237
YKR062W,TFA2,11,+,559217,559017,559217
YKR063C,LAS1,11,-,561950,561950,562150
YKR064W,OAF3,11,+,562145,561945,562145
YKR065C,PAM17,11,-,565563,565563,565763
YKR066C,CCP1,11,-,566844,566844,567044
YKR067W,GPT2,11,+,567472,567272,567472
YKR068C,BET3,11,-,570584,570584,570784
YKR069W,MET1,11,+,571092,570892,571092
YKR070W,YKR070W,11,+,573209,573009,573209
YKR071C,DRE2,11,-,575665,575665,575865
YKR072C,SIS2,11,-,577912,577912,578112
YKR075C,YKR075C,11,-,580435,580435,580635
YKR076W,ECM4,11,+,581630,581430,581630
YKR077W,MSA2,11,+,583267,583067,583267
YKR078W,YKR078W,11,+,584603,584403,584603
YKR079C,TRZ1,11,-,589159,589159,589359
YKR080W,MTD1,11,+,589974,589774,589974
YKR081C,RPF2,11,-,592203,592203,592403
YKR082W,NUP133,11,+,592419,592219,592419
YKR084C,HBS1,11,-,598567,598567,598767
YKR085C,MRPL20,11,-,599332,599332,599532
YKR086W,PRP16,11,+,599474,599274,599474
YKR087C,OMA1,11,-,603879,603879,604079
YKR088C,TVP38,11,-,605073,605073,605273
YKR089C,TGL4,11,-,608084,608084,608284
YKR090W,PXL1,11,+,608415,608215,608415
YKR091W,SRL3,11,+,611133,610933,611133
YKR092C,SRP40,11,-,613556,613556,613756
YKR093W,PTR2,11,+,615278,615078,615278
YKR094C,RPL40B,11,-,618441,618441,618641
YKR095W,MLP1,11,+,619273,619073,619273
YKR096W,YKR096W,11,+,626215,626015,626215
YKR098C,UBP11,11,-,634921,634921,635121
YKR099W,BAS1,11,+,635206,635006,635206
YKR100C,SKG1,11,-,639957,639957,640157
YKR101W,SIR1,11,+,640168,639968,640168
YLL063C,AYT1,12,-,16041,16041,16241
YLL062C,MHT1,12,-,17692,17692,17892
YLL061W,MMP1,12,+,17949,17749,17949
YLL058W,YLL058W,12,+,23476,23276,23476
YLL057C,JLP1,12,-,27008,27008,27208
YLL056C,YLL056C,12,-,28047,28047,28247
YLL055W,YCT1,12,+,29625,29425,29625
YLL051C,FRE6,12,-,39540,39540,39740
YLL050C,COF1,12,-,40442,40442,40642
YLL049W,LDB18,12,+,40640,40440,40640
YLL048C,YBT1,12,-,46432,46432,46632
YLL045C,RPL8B,12,-,48651,48651,48851
YLL043W,FPS1,12,+,49864,49664,49864
YLL042C,ATG10,12,-,52638,52638,52838
YLL041C,SDH2,12,-,54007,54007,54207
YLL040C,VPS13,12,-,63755,63755,63955
YLL039C,UBI4,12,-,65303,65303,65503
YLL038C,ENT4,12,-,66567,66567,66767
YLL036C,PRP19,12,-,68267,68267,68467
YLL035W,GRC3,12,+,68418,68218,68418
YLL034C,RIX7,12,-,73183,73183,73383
YLL033W,IRC19,12,+,73394,73194,73394
YLL032C,YLL032C,12,-,76851,76851,77051
YLL031C,GPI13,12,-,80268,80268,80468
YLL029W,FRA1,12,+,81357,81157,81357
YLL028W,TPO1,12,+,84645,84445,84645
YLL027W,ISA1,12,+,87255,87055,87255
YLL026W,HSP104,12,+,88572,88372,88572
YLL024C,SSA2,12,-,97514,97514,97714
YLL023C,YLL023C,12,-,98888,98888,99088
YLL022C,HIF1,12,-,100192,100192,100392
YLL021W,SPA2,12,+,100802,100602,100802
YLL018C,DPS1,12,-,111613,111613,111813
YLL015W,BPT1,12,+,116312,116112,116312
YLL013C,PUF3,12,-,125026,125026,125226
YLL012W,YEH1,12,+,125480,125280,125480
YLL011W,SOF1,12,+,127511,127311,127511
YLL010C,PSR1,12,-,130795,130795,130995
YLL008W,DRS1,12,+,131698,131498,131698
YLL007C,YLL007C,12,-,136374,136374,136574
YLL006W,MMM1,12,+,136564,136364,136564
YLL004W,ORC3,12,+,141066,140866,141066
YLL003W,SFI1,12,+,143152,142952,143152
YLL002W,RTT109,12,+,146275,146075,146275
YLL001W,DNM1,12,+,147859,147659,147859
YLR001C,YLR001C,12,-,154007,154007,154207
YLR002C,NOC3,12,-,156369,156369,156569
YLR003C,YLR003C,12,-,157747,157747,157947
YLR004C,THI73,12,-,159815,159815,160015
YLR005W,SSL1,12,+,160019,159819,160019
YLR006C,SSK1,12,-,164067,164067,164267
YLR007W,NSE1,12,+,164384,164184,164384
YLR008C,PAM18,12,-,166193,166193,166393
YLR009W,RLP24,12,+,166396,166196,166396
YLR011W,LOT6,12,+,169034,168834,169034
YLR014C,PPR1,12,-,175025,175025,175225
YLR015W,BRE2,12,+,175189,174989,175189
YLR016C,PML1,12,-,177448,177448,177648
YLR017W,MEU1,12,+,177613,177413,177613
YLR018C,POM34,12,-,179695,179695,179895
YLR019W,PSR2,12,+,179981,179781,179981
YLR020C,YEH2,12,-,183443,183443,183643
YLR021W,IRC25,12,+,183590,183390,183590
YLR022C,SDO1,12,-,184926,184926,185126
YLR023C,IZH3,12,-,187316,187316,187516
YLR024C,UBR2,12,-,193466,193466,193666
YLR025W,SNF7,12,+,194404,194204,194404
YLR026C,SED5,12,-,196588,196588,196788
YLR027C,AAT2,12,-,198114,198114,198314
YLR028C,ADE16,12,-,201469,201469,201669
YLR029C,RPL15A,12,-,202614,202614,202814
YLR032W,RAD5,12,+,204941,204741,204941
YLR033W,RSC58,12,+,208709,208509,208709
YLR034C,SMF3,12,-,212093,212093,212293
YLR036C,YLR036C,12,-,222186,222186,222386
YLR039C,RIC1,12,-,228535,228535,228735
YLR040C,YLR040C,12,-,229716,229716,229916
YLR044C,PDC1,12,-,234112,234112,234312
YLR045C,STU2,12,-,237806,237806,238006
YLR046C,YLR046C,12,-,238982,238982,239182
YLR047C,FRE8,12,-,241644,241644,241844
YLR048W,RPS0B,12,+,242191,241991,242191
YLR049C,YLR049C,12,-,245364,245364,245564
YLR051C,FCF2,12,-,246999,246999,247199
YLR052W,IES3,12,+,247196,246996,247196
YLR055C,SPT8,12,-,253139,253139,253339
YLR056W,ERG3,12,+,253805,253605,253805
YLR057W,YLR057W,12,+,255242,255042,255242
YLR058C,SHM2,12,-,259441,259441,259641
YLR059C,REX2,12,-,260537,260537,260737
YLR060W,FRS1,12,+,260951,260751,260951
YLR061W,RPL22A,12,+,263173,262973,263173
YLR063W,YLR063W,12,+,264234,264034,264234
YLR064W,YLR064W,12,+,265401,265201,265401
YLR065C,YLR065C,12,-,266951,266951,267151
YLR066W,SPC3,12,+,267141,266941,267141
YLR069C,MEF1,12,-,273922,273922,274122
YLR070C,XYL2,12,-,275037,275037,275237
YLR071C,RGR1,12,-,278660,278660,278860
YLR072W,YLR072W,12,+,278843,278643,278843
YLR073C,YLR073C,12,-,281742,281742,281942
YLR074C,BUD20,12,-,282491,282491,282691
YLR075W,RPL10,12,+,282907,282707,282907
YLR077W,FMP25,12,+,283842,283642,283842
YLR078C,BOS1,12,-,286613,286613,286813
YLR079W,SIC1,12,+,286773,286573,286773
YLR080W,EMP46,12,+,287986,287786,287986
YLR082C,SRL2,12,-,293629,293629,293829
YLR083C,EMP70,12,-,296259,296259,296459
YLR084C,RAX2,12,-,300293,300293,300493
YLR085C,ARP6,12,-,302019,302019,302219
YLR086W,SMC4,12,+,302188,301988,302188
YLR087C,CSF1,12,-,315855,315855,316055
YLR088W,GAA1,12,+,316076,315876,316076
YLR089C,ALT1,12,-,320237,320237,320437
YLR090W,XDJ1,12,+,320684,320484,320684
YLR091W,YLR091W,12,+,322274,322074,322274
YLR092W,SUL2,12,+,323500,323300,323500
YLR093C,NYV1,12,-,327471,327471,327671
YLR094C,GIS3,12,-,329258,329258,329458
YLR095C,IOC2,12,-,332129,332129,332329
YLR096W,KIN2,12,+,332388,332188,332388
YLR097C,HRT3,12,-,337324,337324,337524
YLR099C,ICT1,12,-,340951,340951,341151
YLR100W,ERG27,12,+,341787,341587,341787
YLR102C,APC9,12,-,343781,343781,343981
YLR103C,CDC45,12,-,346020,346020,346220
YLR105C,SEN2,12,-,348206,348206,348406
YLR106C,MDN1,12,-,363858,363858,364058
YLR107W,REX3,12,+,364117,363917,364117
YLR108C,YLR108C,12,-,368185,368185,368385
YLR109W,AHP1,12,+,368745,368545,368745
YLR113W,HOG1,12,+,371447,371247,371447
YLR114C,AVL9,12,-,377304,377304,377504
YLR115W,CFT2,12,+,377966,377766,377966
YLR116W,MSL5,12,+,380841,380641,380841
YLR117C,CLF1,12,-,384535,384535,384735
YLR118C,YLR118C,12,-,385444,385444,385644
YLR119W,SRN2,12,+,385558,385358,385558
YLR120C,YPS1,12,-,388334,388334,388534
YLR121C,YPS3,12,-,390407,390407,390607
YLR126C,YLR126C,12,-,395600,395600,395800
YLR127C,APC2,12,-,398372,398372,398572
YLR128W,DCN1,12,+,398483,398283,398483
YLR129W,DIP2,12,+,399622,399422,399622
YLR130C,ZRT2,12,-,404258,404258,404458
YLR131C,ACE2,12,-,407047,407047,407247
YLR132C,YLR132C,12,-,408241,408241,408441
YLR133W,CKI1,12,+,408346,408146,408346
YLR134W,PDC5,12,+,410681,410481,410681
YLR135W,SLX4,12,+,413179,412979,413179
YLR136C,TIS11,12,-,416700,416700,416900
YLR137W,YLR137W,12,+,416989,416789,416989
YLR138W,NHA1,12,+,418284,418084,418284
YLR139C,SLS1,12,-,423505,423505,423705
YLR141W,RRN5,12,+,423659,423459,423659
YLR142W,PUT1,12,+,425079,424879,425079
YLR143W,YLR143W,12,+,427319,427119,427319
YLR144C,ACF2,12,-,432037,432037,432237
YLR145W,RMP1,12,+,432160,431960,432160
YLR146C,SPE4,12,-,433756,433756,433956
YLR148W,PEP3,12,+,434594,434394,434594
YLR150W,STM1,12,+,440442,440242,440442
YLR151C,PCD1,12,-,442739,442739,442939
YLR152C,YLR152C,12,-,444836,444836,445036
YLR153C,ACS2,12,-,447644,447644,447844
YLR163C,MAS1,12,-,493281,493281,493481
YLR165C,PUS5,12,-,495268,495268,495468
YLR166C,SEC10,12,-,498082,498082,498282
YLR172C,DPH5,12,-,502192,502192,502392
YLR173W,YLR173W,12,+,502342,502142,502342
YLR175W,CBF5,12,+,506107,505907,506107
YLR176C,RFX1,12,-,510456,510456,510656
YLR177W,YLR177W,12,+,510889,510689,510889
YLR178C,TFS1,12,-,513853,513853,514053
YLR179C,YLR179C,12,-,514766,514766,514966
YLR180W,SAM1,12,+,515208,515008,515208
YLR181C,VTA1,12,-,517694,517694,517894
YLR182W,SWI6,12,+,517888,517688,517888
YLR183C,TOS4,12,-,522048,522048,522248
YLR185W,RPL37A,12,+,522674,522474,522674
YLR186W,EMG1,12,+,523577,523377,523577
YLR187W,SKG3,12,+,524834,524634,524834
YLR188W,MDL1,12,+,528233,528033,528233
YLR189C,ATG26,12,-,534630,534630,534830
YLR190W,MMR1,12,+,534838,534638,534838
YLR191W,PEX13,12,+,537230,537030,537230
YLR192C,HCR1,12,-,539688,539688,539888
YLR193C,UPS1,12,-,540588,540588,540788
YLR194C,YLR194C,12,-,541589,541589,541789
YLR195C,NMT1,12,-,543337,543337,543537
YLR196W,PWP1,12,+,543917,543717,543917
YLR197W,SIK1,12,+,546063,545863,546063
YLR199C,PBA1,12,-,548818,548818,549018
YLR201C,COQ9,12,-,550295,550295,550495
YLR203C,MSS51,12,-,552026,552026,552226
YLR205C,HMX1,12,-,553719,553719,553919
YLR206W,ENT2,12,+,554440,554240,554440
YLR207W,HRD3,12,+,556790,556590,556790
YLR208W,SEC13,12,+,559437,559237,559437
YLR209C,PNP1,12,-,561768,561768,561968
YLR210W,CLB4,12,+,561932,561732,561932
YLR211C,YLR211C,12,-,564583,564583,564783
YLR212C,TUB4,12,-,566328,566328,566528
YLR213C,CRR1,12,-,568079,568079,568279
YLR214W,FRE1,12,+,568520,568320,568520
YLR215C,CDC123,12,-,571901,571901,572101
YLR216C,CPR6,12,-,573244,573244,573444
YLR219W,MSC3,12,+,573980,573780,573980
YLR220W,CCC1,12,+,576674,576474,576674
YLR221C,RSA3,12,-,579059,579059,579259
YLR222C,UTP13,12,-,581818,581818,582018
YLR223C,IFH1,12,-,585804,585804,586004
YLR224W,YLR224W,12,+,586176,585976,586176
YLR225C,YLR225C,12,-,588988,588988,589188
