chromosome,position,NCP_score,NCP_score/noise_ratio
1,174777,5.55,2.126
1,174946,12.07,7.544
1,175128,5.65,2.64
1,175334,14.29,6.971
1,175522,10.61,5.441
1,175664,1.9,1.81
1,175843,6.8,8.718
1,176008,9.55,9.363
1,176161,2.19,2.844
1,176363,1.86,1.6909999999999998
1,176496,0.99,1.179
1,176736,1.6,0.889
1,176923,2.92,1.669
1,177064,2.13,0.7859999999999999
1,177205,1.18,0.504
1,177434,1.07,0.608
1,177575,4.27,0.871
1,177735,12.13,2.4859999999999998
1,177953,2.48,0.895
1,178083,2.79,1.304
1,178229,1.88,0.9790000000000001
1,178403,1.23,0.494
1,178590,2.07,0.995
1,178755,5.07,1.5090000000000001
1,178876,3.43,1.665
1,179074,4.83,3.426
1,179249,2.2,1.4380000000000002
1,179371,2.49,1.439
1,179589,1.23,0.612
1,179721,1.64,0.6779999999999999
1,179875,2.39,0.912
1,180039,1.49,0.847
1,180180,0.32,0.64
1,180287,3.49,6.585
1,180442,10.66,3.9930000000000003
1,180623,7.41,1.89
1,180783,3.69,1.135
1,180987,1.92,3.3680000000000003
1,181115,0.38,0.76
1,181271,0.46,0.852
1,181424,0.93,0.531
1,181584,1.91,0.614
1,181707,2.65,1.113
1,181909,1.66,1.203
1,182054,6.59,5.189
1,182224,6.1,3.408
1,182608,0.3,0.6
1,182748,0.61,1.22
1,182911,0.78,0.8759999999999999
1,183113,4.9,2.5
1,183304,1.76,0.983
1,183441,0.43,0.551
1,183561,0.64,0.831
1,183725,1.56,1.1640000000000001
1,183918,3.78,1.405
1,184182,1.74,0.584
1,184351,2.47,1.1540000000000001
1,184463,2.56,1.213
1,184636,1.02,0.5
1,184878,8.23,4.309
1,185040,8.2,2.47
1,185202,5.55,1.869
1,185361,3.2,0.8290000000000001
1,185569,2.97,1.449
1,185682,2.05,1.475
1,185899,1.41,1.052
1,186123,3.74,1.036
1,186306,1.1,0.509
1,186476,3.4,1.13
1,186628,2.31,0.75
1,186795,2.62,1.074
1,186984,4.78,1.9040000000000001
1,187093,2.5,1.5430000000000001
1,187288,0.97,0.495
1,187434,2.96,1.8619999999999999
1,187597,2.48,2.884
1,187840,5.08,3.82
1,188097,7.27,3.029
1,188267,5.43,3.7969999999999997
1,188376,0.99,0.6559999999999999
1,188538,0.51,0.593
1,188652,0.93,0.9690000000000001
1,188843,6.26,3.366
1,189027,3.75,3.233
1,189245,3.18,6.36
1,189409,4.19,4.0680000000000005
1,189544,0.28,0.56
1,189656,1.21,1.6580000000000001
1,189800,2.01,0.889
1,189973,1.37,0.45399999999999996
1,190485,2.24,0.563
1,190928,1.09,0.441
1,191147,7.28,1.916
1,191325,1.22,0.871
1,191722,3.41,0.715
1,191999,1.86,0.441
1,192176,3.81,1.041
1,192319,3.49,2.884
1,192621,10.42,16.281
1,192797,6.33,2.594
1,192974,3.55,1.55
1,193129,4.07,1.433
1,193280,10.07,4.144
1,193430,9.33,3.4810000000000003
1,193600,10.59,4.686
1,193742,6.15,2.365
1,193909,1.52,0.419
1,194056,2.81,0.7040000000000001
1,194291,3.51,1.093
1,194489,5.9,2.7310000000000003
1,194691,4.05,2.718
1,194820,3.59,1.87
1,195017,4.27,1.4
1,195228,2.63,0.703
1,195400,3.6,0.9229999999999999
1,195600,2.93,1.0
1,195770,3.75,1.953
1,195927,1.72,0.662
1,196088,2.2,1.043
1,196228,1.5,0.938
1,196400,1.02,0.7390000000000001
1,196507,0.39,0.5
1,196647,1.11,2.22
1,196907,0.66,0.423
1,197046,1.56,1.1059999999999999
1,197174,2.54,2.065
1,197359,1.57,2.122
1,197519,2.05,4.02
1,197674,1.74,0.961
1,197865,2.28,0.996
1,198056,1.17,0.9670000000000001
1,198265,1.02,1.074
1,198449,0.74,0.705
1,198578,0.31,0.62
1,198762,0.27,0.54
1,198933,0.55,0.948
1,199074,0.41,0.456
1,199219,1.53,1.055
1,199393,1.32,0.53
1,199607,2.75,1.239
1,199726,1.22,0.782
1,199858,0.86,1.72
1,199993,0.43,0.672
1,200207,1.89,1.016
1,200377,1.33,0.905
1,200526,0.39,0.78
1,200666,1.29,1.633
1,200803,2.94,2.262
1,201005,1.71,0.807
1,201161,1.36,0.599
1,201318,2.74,1.07
1,201484,2.93,1.114
1,201644,4.59,2.9419999999999997
1,201793,1.49,0.92
1,201964,3.06,1.113
1,202213,1.13,1.153
1,202354,5.12,4.785
1,202511,6.32,6.5829999999999975
1,202794,1.98,1.3659999999999999
1,202960,2.86,1.986
1,203100,1.81,1.248
1,203256,1.83,1.052
1,203427,2.35,1.351
1,203624,2.31,2.1790000000000003
1,203787,1.54,0.9390000000000001
1,203954,3.72,0.884
1,204077,1.97,0.426
1,204188,5.0,1.266
1,204342,3.23,1.911
1,204497,1.1,1.25
1,204663,2.05,4.1
1,204836,1.27,2.54
1,205017,2.42,4.84
1,205202,2.15,2.529
1,205312,0.37,0.725
1,205422,5.36,4.155
1,205557,4.88,6.1
1,205790,3.16,1.306
1,206060,6.14,2.924
1,206232,6.07,2.023
1,206367,3.37,0.644
1,206501,3.02,0.726
1,206777,1.64,0.6829999999999999
1,206939,1.59,0.85
1,207113,2.46,1.038
1,207378,3.65,1.5019999999999998
1,207530,2.61,0.996
1,207653,2.44,0.584
1,207833,3.05,1.0
1,208009,1.96,1.167
1,208243,1.17,2.34
1,208408,6.0,6.977
1,208572,1.42,1.145
1,208775,0.84,1.68
1,208947,2.0,4.0
1,209116,1.06,2.12
1,209269,0.78,1.099
1,209398,0.97,1.426
1,209592,1.36,1.225
1,209780,4.44,1.827
1,209918,1.86,0.853
1,210116,2.41,1.913
1,210275,1.92,1.3430000000000002
1,210483,2.09,0.871
1,210681,2.63,1.6440000000000001
1,210862,0.77,1.54
1,211779,0.28,0.56
1,211931,0.72,1.44
1,212045,0.9,1.8
1,212221,0.4,0.588
1,212329,1.6,3.2
1,212520,1.23,2.46
1,212692,0.75,1.5
1,212860,0.56,1.12
1,213054,0.43,0.86
1,213211,0.41,0.82
1,213382,0.73,1.46
1,213562,1.65,3.3
1,213733,1.08,2.16
1,214065,0.37,0.74
1,214223,1.04,2.08
1,214387,0.44,0.88
1,214715,0.52,1.04
1,214903,0.94,1.88
1,215159,0.48,0.96
1,215344,1.02,2.04
1,215475,0.84,1.68
1,215654,0.92,1.3330000000000002
1,215840,0.66,1.294
1,215989,1.19,2.38
1,216221,1.16,2.32
1,216353,0.41,0.82
1,216551,0.3,0.6
1,216714,0.51,1.02
1,216900,0.72,1.44
1,217053,0.34,0.68
1,217649,2.49,4.98
1,217799,1.2,2.4
1,217964,0.94,1.88
1,218088,1.42,2.84
1,218263,1.22,2.44
1,218507,0.34,0.68
1,218644,0.66,1.32
1,218764,0.63,1.26
1,218917,0.77,1.54
1,219122,0.68,1.172
1,219251,0.63,0.9840000000000001
1,219412,1.08,1.8
1,219573,0.84,1.3769999999999998
1,219800,0.47,0.94
1,219912,0.58,1.16
1,220381,0.27,0.54
1,220488,1.52,2.0269999999999997
1,220648,3.85,3.969
1,220821,1.1,1.8969999999999998
1,221037,0.5,1.0
1,221157,0.55,1.058
1,221348,0.93,1.148
1,221490,1.77,3.54
1,221654,0.85,0.825
1,221802,1.98,2.415
1,221942,2.6,4.127
1,222074,0.61,0.836
1,222248,1.46,1.9469999999999998
1,222462,1.2,0.96
1,222588,2.65,2.154
1,222727,0.66,0.7859999999999999
1,222843,0.44,0.759
1,223002,0.44,0.88
1,223495,2.07,4.14
1,223656,0.75,1.5
1,223927,1.0,2.0
1,224087,1.14,2.28
1,224296,0.4,0.8
1,224444,0.55,1.1
1,224600,1.69,3.38
1,224791,1.73,3.46
1,224957,0.81,1.62
1,225186,0.56,1.12
1,225357,1.14,2.28
1,225524,0.7,1.4
1,225709,3.85,7.7
1,225882,2.74,5.48
1,226030,0.54,1.08
1,226222,0.93,1.86
1,226356,0.85,1.7
1,226520,1.28,1.939
1,226709,5.25,4.605
1,226860,4.14,4.6
1,227050,5.06,2.543
1,227246,4.96,5.905
1,227365,0.35,0.7
1,227547,1.16,2.32
1,227699,12.26,8.695
1,227871,8.64,3.498
1,228061,4.29,2.616
1,228189,2.35,1.911
1,228398,1.22,1.14
1,228551,1.88,1.315
1,228858,1.42,0.922
1,228984,2.77,1.574
1,229155,6.22,3.157
1,229339,2.31,2.1790000000000003
1,229571,4.71,3.463
1,229780,4.07,0.9329999999999999
1,229941,3.42,0.924
1,230083,1.03,0.701
2,101,0.24,0.48
2,249,1.33,2.145
2,430,1.15,1.5330000000000001
2,641,0.42,0.792
2,792,0.42,0.84
2,941,0.72,1.44
2,1123,1.33,2.217
2,1256,0.81,0.8440000000000001
2,1394,1.16,1.6340000000000001
2,1768,5.48,1.107
2,1875,2.79,0.603
2,2011,2.34,0.602
2,2343,1.97,1.713
2,2550,0.36,0.72
2,2685,0.4,0.8
2,2834,0.36,0.72
2,2956,0.61,1.22
2,3117,0.39,0.78
2,3271,0.74,1.48
2,3435,0.29,0.58
2,3617,0.39,0.78
2,3778,0.48,0.96
2,4060,0.31,0.62
2,4248,1.07,2.14
2,4405,1.16,2.32
2,4803,0.5,1.0
2,5068,0.62,1.24
2,5234,0.64,1.28
2,5706,0.28,0.56
2,6055,7.5,1.515
2,6173,3.04,1.114
2,6395,0.26,0.52
2,6518,0.35,0.7
2,6671,2.35,1.85
2,6838,3.11,3.11
2,6974,4.04,2.886
2,7144,5.46,6.5
2,7380,0.59,1.18
2,7545,0.6,1.2
2,7721,0.55,1.1
2,7856,4.09,8.18
2,8027,3.26,6.52
2,8189,1.42,2.84
2,8307,0.31,0.456
2,8461,2.04,0.9440000000000001
2,8669,4.23,1.7630000000000001
2,8802,5.77,3.952
2,8964,2.24,2.489
2,9134,1.3,2.6
2,9289,3.01,4.426
2,9445,8.31,15.389000000000001
2,9601,0.45,0.9
2,9802,1.08,2.0380000000000003
2,9966,4.93,2.6510000000000002
2,10151,3.32,1.45
2,10316,2.29,1.636
2,10483,2.15,1.777
2,10794,4.52,3.034
2,10964,3.56,1.16
2,11114,3.48,0.752
2,11296,2.26,0.7929999999999999
2,11417,1.31,0.992
2,11584,2.01,0.7759999999999999
2,11773,1.73,0.536
2,11892,4.13,1.8769999999999998
2,12056,3.16,1.45
2,12269,2.21,0.81
2,12443,1.9,0.562
2,12555,2.68,1.0390000000000001
2,12680,1.06,0.426
2,12794,1.72,0.632
2,12942,2.77,1.319
2,13121,2.45,1.047
2,13323,2.04,1.01
2,13434,1.29,0.8059999999999999
2,13590,1.81,1.248
2,13751,1.95,1.242
2,13947,1.17,1.026
2,14114,1.69,1.3969999999999998
2,14275,0.78,0.7290000000000001
2,14417,0.74,0.43799999999999994
2,14525,2.02,0.894
2,14703,2.19,0.76
2,14874,3.22,1.314
2,15003,2.61,1.087
2,15207,3.35,1.402
2,15348,3.33,1.1440000000000001
2,15520,2.09,0.8740000000000001
2,15678,3.96,2.237
2,15858,1.18,0.7609999999999999
2,15993,2.9,1.3119999999999998
2,16145,3.74,1.008
2,16341,3.13,0.96
2,16506,4.29,1.682
2,16670,2.45,0.74
2,16881,1.81,0.973
2,17037,1.87,0.599
2,17248,2.1,1.1540000000000001
2,17407,2.87,2.225
2,17568,5.2,4.685
2,17727,3.78,5.559
2,17889,2.09,3.167
2,18186,5.91,4.511
2,18348,13.9,5.7920000000000025
2,18543,3.46,1.131
2,18674,3.42,1.11
2,18880,1.95,0.584
2,19026,4.48,1.383
2,19170,3.57,1.3630000000000002
2,19387,1.68,0.636
2,19511,1.94,0.703
2,19672,1.45,0.425
2,19790,7.8,2.197
2,19958,4.43,1.56
2,20100,2.8,0.9790000000000001
2,20300,4.6,1.198
2,20420,1.74,0.474
2,20550,2.28,0.615
2,20771,2.02,0.835
2,20924,2.9,1.137
2,21093,5.15,3.627
2,21269,3.87,2.932
2,21539,3.05,1.564
2,21698,4.07,2.56
2,21868,2.89,1.72
2,22068,2.75,2.022
2,22241,1.17,0.504
2,22426,5.61,4.754
2,22585,10.63,7.182
2,22762,2.22,0.7709999999999999
2,22932,5.08,1.6280000000000001
2,23092,4.99,1.594
2,23251,7.46,1.995
2,23409,4.15,1.6269999999999998
2,23580,4.9,3.5
2,23745,2.9,2.7880000000000003
2,24022,1.55,2.9810000000000003
2,24187,4.72,1.8219999999999998
2,24343,2.36,0.7609999999999999
2,24463,1.56,0.9179999999999999
2,24575,0.83,0.444
2,24696,1.65,0.69
2,24857,3.93,3.3310000000000004
2,25032,2.27,1.599
2,25162,0.91,0.406
2,25336,2.87,0.8490000000000001
2,25678,3.45,1.012
2,25844,2.64,1.048
2,26050,2.54,1.037
2,26222,1.3,0.677
2,26395,2.28,1.013
2,26549,2.82,1.033
2,26718,2.37,0.905
2,26848,3.7,0.9390000000000001
2,27101,2.2,0.669
2,27344,3.27,1.112
2,27496,7.18,2.023
2,27666,2.38,0.8320000000000001
2,27799,2.57,0.588
2,27960,4.44,0.784
2,28152,2.06,0.429
2,28348,0.84,0.579
2,28596,1.1,0.6509999999999999
2,28775,1.57,1.495
2,29117,6.26,8.575
2,29278,11.84,6.689
2,29521,2.03,0.775
2,29682,1.47,1.148
2,29838,0.45,0.9
2,29979,0.45,0.9
2,30105,0.49,0.98
2,30257,0.5,1.0
2,30407,0.39,0.78
2,30617,0.77,1.54
2,30765,1.94,3.88
2,30938,0.77,1.54
2,31069,0.36,0.72
2,31336,0.45,0.9
2,31457,1.57,3.14
2,31620,0.99,1.98
2,31758,0.59,1.18
2,31909,0.71,1.42
2,32047,0.98,1.96
2,32187,0.55,1.1
2,32406,0.93,1.86
2,32584,0.47,0.94
2,32784,1.11,2.22
2,32954,1.0,1.695
2,33064,1.94,3.593
2,33247,1.13,2.26
2,33396,0.4,0.8
2,33581,0.41,0.82
2,33740,0.42,0.84
2,33856,2.26,4.52
2,34019,1.76,3.088
2,34229,0.56,1.12
2,34343,0.31,0.62
2,34450,0.64,1.28
2,34581,2.92,5.84
2,34746,1.58,2.873
2,34857,0.53,1.06
2,35120,0.36,0.72
2,35355,0.37,0.74
2,35517,1.48,1.7830000000000001
2,35709,7.58,2.544
2,35893,2.15,4.3
2,36077,1.7,2.576
2,36230,2.58,2.966
2,36681,0.63,0.488
2,36830,1.16,0.9059999999999999
2,36941,0.61,0.4920000000000001
2,37067,0.63,0.529
2,37270,4.37,8.74
2,37517,4.06,1.074
2,37695,2.84,0.728
2,37846,1.89,0.564
2,38044,1.43,0.509
2,38342,1.62,0.574
2,38533,1.31,0.9159999999999999
2,38645,1.96,1.675
2,38781,0.33,0.66
2,38988,0.56,1.12
2,39152,1.07,0.955
2,39339,1.48,0.914
2,39473,0.95,0.792
2,39627,1.8,1.1320000000000001
2,39792,3.1,1.449
2,39903,1.33,0.971
2,40049,2.72,1.495
2,40201,3.04,1.949
2,40374,2.6,1.985
2,40537,2.35,3.3569999999999998
2,40808,2.1,4.2
2,40969,5.08,6.272
2,41163,2.78,1.225
2,41311,9.11,3.844
2,41454,6.18,3.745
2,41621,5.65,4.185
2,41789,4.64,1.365
2,41949,11.42,3.569
2,42120,5.8,2.555
2,42312,2.67,1.829
2,42482,5.6,3.2
2,42662,3.34,1.331
2,42837,2.28,1.26
2,43043,1.71,1.5830000000000002
2,43303,9.76,6.2970000000000015
2,43470,8.79,2.92
2,43662,4.16,1.3869999999999998
2,43790,1.57,0.40700000000000003
2,43992,0.86,0.57
2,44131,1.42,0.604
2,44295,2.94,0.821
2,44484,5.19,1.568
2,44646,8.96,2.3890000000000002
2,44808,6.15,1.6230000000000002
2,44970,5.13,2.138
2,45146,0.29,0.58
2,45262,0.22,0.415
2,45642,2.5,1.073
2,45819,5.12,1.547
2,46000,2.83,1.06
2,46122,3.78,1.219
2,46284,2.22,0.9209999999999999
2,46461,0.81,1.1909999999999998
2,46643,2.11,0.925
2,46786,2.89,0.99
2,46978,2.39,0.976
2,47143,1.45,0.5579999999999999
2,47390,3.52,1.375
2,47563,3.44,0.95
2,47718,3.02,0.8340000000000001
2,47828,4.95,1.7309999999999999
2,47978,3.63,0.836
2,48128,1.98,0.695
2,48273,2.03,0.674
2,48416,2.59,1.489
2,48602,1.18,1.686
2,48843,13.15,11.435
2,49002,9.71,5.5489999999999995
2,49179,3.04,1.5119999999999998
2,49341,1.37,1.557
2,49616,6.68,3.2910000000000004
2,49810,5.61,1.051
2,50001,2.93,0.607
2,50345,2.52,1.041
2,50467,2.93,1.077
2,50727,2.03,0.653
2,50950,2.56,1.067
2,51120,3.23,1.429
2,51238,0.94,0.418
2,51366,2.86,0.986
2,51539,2.41,1.187
2,51762,3.03,1.693
2,51902,4.1,1.3359999999999999
2,52073,6.81,2.089
2,52252,4.03,1.515
2,52456,3.58,1.256
2,52626,4.15,1.301
2,52795,1.98,1.01
2,52918,1.74,0.649
2,53125,1.27,0.45799999999999996
2,53233,3.32,0.917
2,53459,3.38,1.162
2,53665,2.11,1.147
2,53830,1.98,1.158
2,54110,3.41,2.158
2,54269,4.6,1.716
2,54456,3.76,0.78
2,54578,1.76,0.44
2,54690,3.46,0.975
2,54925,1.55,0.7490000000000001
2,55060,2.31,1.55
2,55222,1.14,1.357
2,55422,1.21,0.7909999999999999
2,55573,1.92,0.955
2,55748,4.02,1.689
2,55928,3.3,1.375
2,56058,3.04,1.608
2,56182,1.27,0.40399999999999997
2,56319,2.9,1.0659999999999998
2,56489,7.9,2.31
2,56644,7.56,2.355
2,56882,6.71,1.974
2,57042,5.1,1.7109999999999999
2,57265,2.39,2.008
2,57376,1.84,1.165
2,57577,3.36,1.585
2,57732,3.23,0.9670000000000001
2,57909,2.59,1.599
2,58033,1.1,0.88
2,58178,1.17,1.0090000000000001
2,58352,2.69,1.175
2,58514,4.59,1.443
2,58689,4.33,2.353
2,58837,5.48,2.7260000000000004
2,59006,7.22,3.0460000000000003
2,59192,5.34,1.6280000000000001
2,59354,3.05,2.276
2,59577,0.69,0.945
2,59751,1.55,1.22
2,59912,1.59,0.8240000000000001
2,60067,2.32,0.622
2,60244,1.75,0.535
2,60402,7.73,2.594
2,60561,9.5,3.585
2,60747,1.66,0.9490000000000001
2,61002,0.47,0.94
2,61230,1.53,0.81
2,61392,1.85,0.457
2,61560,3.75,1.3840000000000001
2,61702,2.77,1.074
2,61854,2.09,0.606
2,62026,2.54,0.6829999999999999
2,62203,2.24,0.875
2,62310,1.22,0.537
2,62468,5.03,1.454
2,62638,2.96,2.041
2,62908,0.87,0.9159999999999999
2,63050,4.59,3.531
2,63191,1.11,1.037
2,63439,2.07,4.14
2,63801,0.77,0.778
2,63912,1.78,0.9570000000000001
2,64117,5.16,2.215
2,64258,4.48,1.659
2,64407,8.49,3.11
2,64616,2.91,1.663
2,64726,3.38,1.857
2,64874,3.28,1.031
2,64996,3.49,1.08
2,65140,3.46,0.848
2,65324,5.55,1.341
2,65552,3.89,1.8980000000000001
2,65690,1.17,0.622
2,65810,2.7,1.111
2,65953,2.28,0.708
2,66080,1.94,0.773
2,66192,1.96,1.21
2,66362,4.89,1.804
2,66570,3.02,0.87
2,66711,3.11,1.033
2,66923,1.31,0.753
2,67038,1.13,0.642
2,67184,1.05,0.5379999999999999
2,67454,5.52,1.057
2,67637,4.8,1.0170000000000001
2,67835,3.56,1.555
2,67975,2.06,0.976
2,68172,1.2,0.43799999999999994
2,68343,2.9,3.9730000000000003
2,68501,4.03,1.33
2,68673,5.12,1.91
2,68853,4.36,1.8869999999999998
2,68979,2.99,1.526
2,69164,7.66,2.9019999999999997
2,69324,18.38,11.207
2,69500,4.44,4.1110000000000015
2,69770,2.54,2.352
2,69930,1.3,0.496
2,70103,2.39,0.773
2,70271,2.71,0.7809999999999999
2,70452,3.73,1.166
2,70626,7.0,1.598
2,70781,5.0,1.114
2,70949,19.21,4.663
2,71119,21.04,7.6229999999999976
2,71342,6.69,11.946
2,71583,3.12,6.24
2,71772,2.28,3.931
2,71929,3.22,1.412
2,72105,7.29,2.003
2,72289,9.03,1.565
2,72416,12.57,2.499
2,72579,6.53,1.62
2,72742,6.13,1.338
2,72930,3.44,0.935
2,73087,3.86,2.075
2,73238,1.04,0.634
2,73381,5.15,3.219
2,73582,3.2,0.92
2,73732,4.84,1.36
2,73882,4.24,0.9079999999999999
2,74002,2.65,0.736
2,74187,2.74,0.753
2,74340,10.61,3.245
2,74521,8.85,3.094
2,74689,2.6,1.0659999999999998
2,74915,0.61,0.897
2,75056,0.41,0.82
2,75236,12.44,18.294
2,75402,5.24,1.379
2,75599,6.37,2.589
2,75759,4.44,2.4130000000000003
2,75886,7.42,2.126
2,76044,19.09,4.6560000000000015
2,76203,15.12,3.5
2,76371,10.85,2.46
2,76527,6.75,1.671
2,76675,1.93,0.858
2,76820,2.44,1.214
2,76982,2.7,0.982
2,77134,3.66,1.564
2,77274,2.54,1.187
2,77439,1.84,0.461
2,77645,1.85,0.69
2,77765,2.01,1.6340000000000001
2,77922,1.56,0.7
2,78056,1.54,1.085
2,78252,3.25,1.208
2,78372,2.01,0.638
2,78487,1.43,1.083
2,78605,1.07,1.551
2,78715,1.9,1.881
2,78846,1.27,0.92
2,79017,3.37,1.4280000000000002
2,79200,1.32,0.555
2,79348,0.86,0.935
2,79512,2.06,2.289
2,79654,4.04,3.339
2,79832,1.06,0.862
2,80065,2.11,1.6480000000000001
2,80215,1.73,1.3840000000000001
2,80373,1.67,0.603
2,80560,3.52,1.425
2,80720,1.34,1.2409999999999999
2,81002,1.49,0.871
2,81151,3.76,1.382
2,81354,5.5,1.459
2,81521,5.21,1.329
2,81729,1.95,1.147
2,81851,3.39,1.607
2,82010,4.01,1.469
2,82157,2.65,0.773
2,82300,3.37,1.8719999999999999
2,82546,3.1,1.1740000000000002
2,82712,1.42,0.509
2,82927,2.47,0.846
2,83118,1.63,0.591
2,83300,1.63,0.462
2,83448,1.57,0.946
2,83555,3.22,1.618
2,83785,5.87,1.6540000000000001
2,83908,4.92,1.188
2,84061,3.69,1.67
2,84247,1.91,2.358
2,84426,0.27,0.54
2,84581,2.9,5.8
2,84736,2.78,0.965
2,84859,1.82,0.725
2,84968,1.56,0.483
2,85180,1.79,0.556
2,85338,3.4,0.8590000000000001
2,85635,1.1,0.78
2,85746,1.93,0.769
2,85910,3.65,1.2670000000000001
2,86150,2.27,0.794
2,86315,3.01,1.136
2,86467,3.4,1.382
2,86608,6.86,1.943
2,86783,3.83,1.03
2,86944,8.59,3.112
2,87113,6.32,4.681
2,87257,1.53,0.708
2,87369,3.09,1.7169999999999999
2,87607,4.18,1.935
2,87766,5.11,3.0780000000000003
2,88305,1.23,1.922
2,88417,0.7,0.648
2,88533,0.8,1.379
2,88729,0.73,0.82
2,88842,0.35,0.449
2,88974,2.66,1.694
2,89131,1.73,0.977
2,89250,1.34,1.031
2,89411,1.25,0.539
2,89814,0.24,0.48
2,89969,4.3,5.0
2,90138,3.71,1.5330000000000001
2,90269,2.79,1.041
2,90427,2.82,3.0
2,90718,2.41,1.5959999999999999
2,90859,3.56,1.771
2,91036,7.12,1.919
2,91220,5.18,1.242
2,91387,4.13,1.645
2,91513,1.64,1.101
2,91672,5.25,2.1519999999999997
2,91833,3.91,1.643
2,91953,2.12,1.285
2,92164,1.94,1.5519999999999998
2,92300,0.62,0.5
2,92438,0.63,0.4320000000000001
2,92598,3.33,5.8420000000000005
2,92738,3.64,2.275
2,92869,1.54,0.8320000000000001
2,93023,1.49,0.546
2,93176,2.97,0.8740000000000001
2,93344,0.89,0.484
2,93631,1.24,1.409
2,93833,3.17,1.17
2,93983,4.16,1.564
2,94143,2.43,0.805
2,94282,1.84,0.767
2,94444,3.02,1.787
2,94555,1.24,0.6809999999999999
2,94685,2.36,1.163
2,94941,4.68,1.7790000000000001
2,95099,5.41,1.8459999999999999
2,95279,2.12,2.019
2,95431,5.57,7.051
2,95615,3.25,2.481
2,95773,6.52,3.7910000000000004
2,95934,7.99,5.875
2,96090,2.32,4.377
2,96241,0.49,0.98
2,96414,1.97,1.775
2,96570,2.58,2.867
2,96729,2.49,1.5
2,96868,3.6,1.18
2,97025,3.51,0.882
2,97174,3.2,0.9009999999999999
2,97368,2.03,0.787
2,97497,3.97,1.527
2,97655,2.69,1.401
2,97862,1.46,0.5329999999999999
2,97996,3.92,1.405
2,98113,1.3,0.535
2,98231,1.07,0.507
2,98369,2.64,1.069
2,98520,2.5,1.0
2,98698,2.4,1.983
2,98815,2.42,0.747
2,98939,3.87,1.043
2,99067,2.06,0.528
2,99275,1.95,0.505
2,99434,2.1,1.0
2,99644,4.84,1.379
2,99774,5.17,1.8869999999999998
2,99941,6.3,3.52
2,100101,5.05,3.156
2,100401,4.74,4.051
2,100561,4.23,2.126
2,100682,2.44,1.298
2,100832,4.42,2.028
2,100986,3.12,0.8859999999999999
2,101182,0.99,0.647
2,101386,0.35,0.7
2,101533,3.64,2.476
2,101671,7.34,5.78
2,101901,1.37,0.546
2,102100,1.23,1.16
2,102257,6.69,3.912
2,102420,3.3,2.26
2,102594,4.65,2.688
2,102755,5.52,3.0839999999999996
2,102883,4.81,2.29
2,103084,2.9,0.7
2,103258,2.32,1.706
2,103415,0.86,0.8270000000000001
2,103547,2.14,2.378
2,103730,3.07,1.185
2,103896,1.29,0.843
2,104079,1.32,0.83
2,104263,2.13,1.0090000000000001
2,104436,2.3,1.2990000000000002
2,104579,2.17,1.4
2,104756,1.8,0.841
2,104968,2.75,1.146
2,105106,7.84,3.532
2,105331,1.39,1.4040000000000001
2,105489,2.55,1.821
2,105681,1.85,1.069
2,105861,1.27,0.47600000000000003
2,106019,2.77,1.026
2,106160,3.73,0.8340000000000001
2,106269,7.03,1.744
2,106450,4.74,1.975
2,106604,7.21,5.113
2,106761,3.69,1.419
2,106942,2.18,0.852
2,107145,3.88,1.893
2,107293,12.09,9.75
2,107467,11.13,16.368
2,107718,3.48,3.6630000000000003
2,107931,4.29,1.995
2,108110,9.64,3.679
2,108268,8.58,3.605
2,108467,2.81,1.0290000000000001
2,108604,4.76,2.116
2,108754,4.5,1.568
2,108956,3.63,1.131
2,109138,3.25,1.786
2,109320,3.07,1.2790000000000001
2,109466,2.51,1.055
2,109681,2.8,1.037
2,109834,5.34,1.841
2,110016,3.95,2.687
2,110183,2.31,1.724
2,110335,7.06,4.081
2,110518,2.9,1.495
2,110738,1.75,1.989
2,110875,2.79,1.348
2,111032,2.25,0.809
2,111172,5.63,3.3310000000000004
2,111446,1.15,0.752
2,111620,2.5,1.524
2,111780,2.45,0.8909999999999999
2,111911,4.25,1.8969999999999998
2,112098,4.63,1.338
2,112239,1.51,0.5489999999999999
2,112351,2.56,0.985
2,112581,2.13,0.561
2,112772,6.28,1.4340000000000002
2,112917,6.35,1.3119999999999998
2,113082,3.27,1.041
2,113248,1.41,0.5379999999999999
2,113417,1.5,1.6669999999999998
2,113704,1.44,1.143
2,113857,1.95,0.613
2,114062,1.65,0.47
2,114226,6.66,1.845
2,114376,3.11,0.9570000000000001
2,114487,3.21,0.728
2,114661,2.3,0.769
2,114840,1.61,0.785
2,115033,3.87,1.09
2,115186,3.99,2.057
2,115370,1.66,3.32
2,115526,8.89,4.559
2,115688,5.12,1.463
2,115858,2.45,0.897
2,116041,1.96,0.838
2,116188,1.87,1.056
2,116349,1.44,0.48200000000000004
2,116485,2.99,0.7
2,116666,4.93,1.508
2,116845,2.81,2.036
2,116989,0.37,0.41600000000000004
2,117144,0.71,0.444
2,117263,0.27,0.491
2,117446,1.36,1.495
2,117633,2.26,0.987
2,117819,1.9,0.72
2,117966,6.65,1.7830000000000001
2,118152,7.34,1.892
2,118319,1.95,0.659
2,118470,3.4,1.635
2,118652,5.58,1.385
2,118803,6.66,2.5810000000000004
2,118992,4.35,1.605
2,119138,3.25,1.693
2,119321,4.55,1.5530000000000002
2,119478,4.38,1.51
2,119670,2.72,0.877
2,119843,1.8,1.139
