orf_name,TSS,PAS,manually_curated_TSS
YLR146C,433756,432738,FALSE
YLR146W-A,433871,434119,FALSE
YLR147C,434495,434037,FALSE
YLR148W,434594,437539,FALSE
YLR150W,440442,441505,FALSE
YLR151C,442739,441440,FALSE
YLR152C,444836,442771,FALSE
YLR153C,447644,445264,FALSE
YLR154C,448370,447914,FALSE
YLR157C,474170,472886,FALSE
YLR157W-E,481799,482097,FALSE
YLR160C,487554,486118,FALSE
YLR163C,493281,491724,FALSE
YLR165C,495268,494419,FALSE
YLR166C,498082,495368,FALSE
YLR167W,498892,499455,FALSE
YLR170C,501076,500348,FALSE
YLR172C,502192,501193,FALSE
YLR173W,502342,504613,FALSE
YLR175W,506107,507727,FALSE
YLR176C,510456,507717,FALSE
YLR177W,510889,513016,FALSE
YLR178C,513853,513110,FALSE
YLR179C,514766,514005,FALSE
YLR180W,515208,516681,FALSE
YLR181C,517694,516549,FALSE
YLR182W,517888,520474,FALSE
YLR183C,522048,520391,FALSE
YLR185W,522674,523387,FALSE
YLR186W,523577,524468,FALSE
YLR187W,524834,528104,FALSE
YLR188W,528233,530635,FALSE
YLR189C,534630,530720,FALSE
YLR190W,534838,537046,FALSE
YLR191W,537230,538598,FALSE
YLR192C,539688,538554,FALSE
YLR193C,540588,539845,FALSE
YLR194C,541589,540746,FALSE
YLR195C,543337,541868,FALSE
YLR196W,543917,545830,FALSE
YLR197W,546063,547794,FALSE
YLR199C,548818,547565,FALSE
YLR200W,548986,549485,FALSE
YLR201C,550295,549407,FALSE
YLR203C,552026,550524,FALSE
YLR204W,552242,552760,FALSE
YLR205C,553719,552662,FALSE
YLR206W,554440,556551,FALSE
YLR207W,556790,559519,FALSE
YLR208W,559437,560716,FALSE
YLR209C,561768,560738,FALSE
YLR210W,561932,563569,FALSE
YLR211C,564583,563433,FALSE
YLR212C,566328,564707,FALSE
YLR213C,568079,566526,FALSE
YLR214W,568520,570760,FALSE
YLR215C,571901,570700,FALSE
YLR216C,573244,571984,FALSE
YLR218C,573767,573370,FALSE
YLR219W,573980,576498,FALSE
YLR220W,576674,577934,FALSE
YLR221C,579059,578137,FALSE
YLR222C,581818,579215,FALSE
YLR223C,585804,582049,FALSE
YLR224W,586176,587660,FALSE
YLR225C,588988,587567,FALSE
YLR226W,589307,,FALSE
YLR227C,592564,590433,FALSE
YLR228C,602668,599850,FALSE
YLR229C,604998,604124,FALSE
YLR231C,607148,605645,FALSE
YLR233C,609568,607122,FALSE
YLR234W,609721,,FALSE
YLR237W,612302,614335,FALSE
YLR238W,614698,616306,FALSE
YLR239C,617377,616160,FALSE
YLR240W,617534,620274,FALSE
YLR241W,620437,622977,FALSE
YLR242C,623988,622890,FALSE
YLR243W,624145,625175,FALSE
YLR244C,626351,625116,FALSE
YLR245C,626933,,FALSE
YLR246W,627119,628269,FALSE
YLR247C,633373,628567,FALSE
YLR248W,633676,636230,FALSE
YLR249W,636742,640045,FALSE
YLR250W,640275,641129,FALSE
YLR251W,641405,642352,FALSE
YLR253W,642542,644430,FALSE
YLR254C,645073,644329,FALSE
YLR256W,646126,651122,FALSE
YLR257W,658624,659889,FALSE
YLR258W,660630,663194,FALSE
YLR259C,665038,663086,FALSE
YLR260W,665718,668119,FALSE
YLR262C,668942,667946,FALSE
YLR262C-A,669686,669370,FALSE
YLR263W,669853,673157,FALSE
YLR264W,673126,673425,FALSE
YLR265C,675460,674267,FALSE
YLR266C,677696,675594,FALSE
YLR268W,680151,680948,FALSE
YLR270W,681079,682440,FALSE
YLR271W,682601,683679,FALSE
YLR272C,687296,683593,FALSE
YLR273C,691260,688956,FALSE
YLR274W,691529,694016,FALSE
YLR275W,694325,695063,FALSE
YLR276C,696928,694982,FALSE
YLR277C,699645,697095,FALSE
YLR278C,704331,699950,FALSE
YLR281C,704976,704164,FALSE
YLR283W,705152,706183,FALSE
YLR284C,707104,706115,FALSE
YLR285W,707328,708341,FALSE
YLR286C,710369,708279,FALSE
YLR287C,712130,710765,FALSE
YLR287C-A,713203,712329,FALSE
YLR288C,714961,713348,FALSE
YLR289W,715061,,FALSE
YLR290C,717994,717020,FALSE
YLR291C,719529,718168,FALSE
YLR292C,720392,719638,FALSE
YLR293C,721469,720672,FALSE
YLR295C,722414,721754,FALSE
YLR297W,723738,724724,FALSE
YLR298C,725423,724651,FALSE
YLR299W,725860,728182,FALSE
YLR300W,728849,730550,FALSE
YLR301W,730781,731689,FALSE
YLR304C,737589,735059,FALSE
YLR305C,743902,738035,FALSE
YLR306W,744071,745029,FALSE
YLR309C,751792,748981,FALSE
YLR310C,757145,751983,FALSE
YLR312W-A,759470,760365,FALSE
YLR313C,762381,,FALSE
YLR314C,764177,762492,FALSE
YLR315W,764754,,FALSE
YLR316C,766367,765202,FALSE
YLR318W,766581,769226,FALSE
YLR319C,771755,769136,FALSE
YLR320W,771940,776340,FALSE
YLR321C,777872,776520,FALSE
YLR323C,778979,778002,FALSE
YLR324W,779148,780898,FALSE
YLR325C,781400,780902,FALSE
YLR326W,782088,783024,FALSE
YLR327C,783656,782946,FALSE
YLR328W,784702,786289,FALSE
YLR330W,787609,789824,FALSE
YLR332W,790305,792000,FALSE
YLR333C,796406,795465,FALSE
YLR335W,797421,799688,FALSE
YLR336C,802437,799586,FALSE
YLR337C,805162,802540,FALSE
YLR340W,805827,806906,FALSE
YLR342W,809740,815845,FALSE
YLR344W,819267,820247,FALSE
YLR345W,820448,822123,FALSE
YLR346C,822644,822134,FALSE
YLR347C,826538,823558,FALSE
YLR348C,827994,826859,FALSE
YLR350W,828682,829500,FALSE
YLR351C,830378,829382,FALSE
YLR352W,830976,833639,FALSE
YLR353W,833870,836373,FALSE
YLR354C,837397,836190,FALSE
YLR355C,839331,837847,FALSE
YLR356W,840284,841020,FALSE
YLR357W,841278,844190,FALSE
YLR359W,844213,845857,FALSE
YLR360W,846025,847560,FALSE
YLR361C,849144,847080,FALSE
YLR361C-A,849701,849213,FALSE
YLR362W,849835,852131,FALSE
YLR363C,853217,,FALSE
YLR363W-A,853450,853883,FALSE
YLR367W,855830,857370,FALSE
YLR368W,857473,859379,FALSE
YLR369W,859528,861647,FALSE
YLR370C,862293,861556,FALSE
YLR371W,862515,866955,FALSE
YLR372W,867209,868492,FALSE
YLR373C,871382,868575,FALSE
YLR375W,871606,872819,FALSE
YLR376C,873600,872741,FALSE
YLR378C,877382,875579,FALSE
YLR380W,878203,879568,FALSE
YLR381W,879677,,FALSE
YLR382C,884996,881907,FALSE
YLR383W,885206,888694,FALSE
YLR384C,892885,888782,FALSE
YLR385C,893428,,FALSE
YLR386W,893606,896371,FALSE
YLR387C,897721,896280,FALSE
YLR388W,898094,898895,FALSE
YLR389C,902660,899414,FALSE
YLR390W,903126,903563,FALSE
YLR390W-A,903670,904661,FALSE
YLR392C,906484,904657,FALSE
YLR393W,907035,,FALSE
YLR395C,910008,909523,FALSE
YLR396C,912348,910198,FALSE
YLR397C,914961,912414,FALSE
YLR398C,919059,915039,FALSE
YLR399C,921642,919220,FALSE
YLR401C,924496,922397,FALSE
YLR403W,924930,927965,FALSE
YLR404W,928713,929649,FALSE
YLR405W,929781,930932,FALSE
YLR406C,931780,930877,FALSE
YLR406C-A,932474,,FALSE
YLR407W,932722,933876,FALSE
YLR408C,934234,933797,FALSE
YLR409C,937279,934361,FALSE
YLR410W,937478,941043,FALSE
YLR411W,947137,948144,FALSE
YLR412W,948349,949258,FALSE
YLR412C-A,950655,,FALSE
YLR413W,951106,953330,FALSE
YLR414C,954271,953225,FALSE
YLR417W,954946,956806,FALSE
YLR418C,958152,956815,FALSE
YLR419W,958364,962783,FALSE
YLR420W,963758,964952,FALSE
YLR421C,965594,964858,FALSE
YLR422W,965779,971891,FALSE
YLR423C,973186,971691,FALSE
YLR424W,973371,975653,FALSE
YLR425W,982690,986858,FALSE
YLR426W,987036,988175,FALSE
YLR427W,988321,990557,FALSE
YLR429W,990727,992844,FALSE
YLR430W,993133,1000214,FALSE
YLR431C,1001988,1000131,FALSE
YLR432W,1002322,1004182,FALSE
YLR433C,1006119,1004074,FALSE
YLR435W,1006310,1007142,FALSE
YLR436C,1011336,1007296,FALSE
YLR437C,1012038,1011461,FALSE
YLR438W,1012463,1013887,FALSE
YLR438C-A,1014234,1013793,FALSE
YLR439W,1014438,1015597,FALSE
YLR440C,1017763,1015381,FALSE
YLR441C,1018933,1017921,FALSE
YLR442C,1022286,1019220,FALSE
YLR443W,1022479,1024069,FALSE
YLR446W,1025141,1026793,FALSE
YLR447C,1027926,1026701,FALSE
YLR448W,1028795,1030011,FALSE
YLR449W,1030809,1032097,FALSE
YLR450W,1032440,1035850,FALSE
YLR451W,1035998,1038890,FALSE
YLR452C,1041420,1039117,FALSE
YLR453C,1043034,,FALSE
YLR454W,1043857,1051958,FALSE
YLR455W,1053394,1054914,FALSE
YLR456W,1055056,1055826,FALSE
YLR457C,1056755,1055630,FALSE
YLR459W,1057317,1058573,FALSE
YLR460C,1061080,1059679,FALSE
YLR462W,1065569,1066710,FALSE
YLR467W,1072102,1077973,FALSE
YML133C,5093,384,FALSE
YML132W,7237,8460,FALSE
YML131W,10165,11485,FALSE
YML130C,13272,11390,FALSE
YML129C,14764,14312,FALSE
YML128C,16779,14957,FALSE
YML127W,16985,18960,FALSE
YML126C,20475,18875,FALSE
YML125C,21718,20686,FALSE
YML124C,23714,21926,FALSE
YML123C,25840,23900,FALSE
YML121W,26870,28048,FALSE
YML120C,29897,27932,FALSE
YML119W,30518,31744,FALSE
YML118W,32178,,FALSE
YML117W,34102,37917,FALSE
YML116W,38115,39980,FALSE
YML115C,41865,40131,FALSE
YML114C,43594,42027,FALSE
YML113W,43997,44935,FALSE
YML112W,45009,46135,FALSE
YML111W,46816,49850,FALSE
YML110C,50981,49748,FALSE
YML109W,51587,54542,FALSE
YML108W,54772,55310,FALSE
YML107C,56255,55226,FALSE
YML106W,56482,57512,FALSE
YML105C,58718,57761,FALSE
YML104C,62358,58879,FALSE
YML103C,67586,62533,FALSE
YML102W,68288,69753,FALSE
YML101C,70125,69662,FALSE
YML100W-A,70128,70606,FALSE
YML100W,70526,74015,FALSE
YML099C,76997,74258,FALSE
YML098W,77247,77929,FALSE
YML097C,79733,78269,FALSE
YML096W,79885,81543,FALSE
YML095C,82139,81246,FALSE
YML094W,82244,82944,FALSE
YML093W,83066,85887,FALSE
YML092C,86760,85888,FALSE
YML091C,91018,87042,FALSE
YML088W,91962,94322,FALSE
YML087C,95379,94322,FALSE
YML086C,97527,95675,FALSE
YML085C,99432,97768,FALSE
YML082W,101807,103871,FALSE
YML081C-A,104221,103875,FALSE
YML081W,104634,108616,FALSE
YML080W,108686,110187,FALSE
YML079W,110238,110921,FALSE
YML078W,110977,111686,FALSE
YML077W,111865,112470,FALSE
YML076C,115385,112292,FALSE
YML075C,118986,115589,FALSE
YML074C,121350,119991,FALSE
YML073C,124209,123150,FALSE
YML072C,129526,124589,FALSE
YML071C,131648,129705,FALSE
YML070W,133403,135299,FALSE
YML069W,135460,137235,FALSE
YML068W,137485,139034,FALSE
YML067C,140234,139018,FALSE
YML066C,141953,,FALSE
YML065W,142116,145083,FALSE
YML064C,145937,144951,FALSE
YML063W,146456,147336,FALSE
YML062C,148737,147431,FALSE
YML061C,151682,148864,FALSE
YML060W,151792,153220,FALSE
YML059C,158322,153142,FALSE
YML058W-A,158717,159098,FALSE
YML058W,159339,159937,FALSE
YML057W,160125,162123,FALSE
YML055W,164614,165385,FALSE
YML056C,164801,162103,FALSE
YML053C,169843,168955,FALSE
YML052W,170372,171415,FALSE
YML051W,171516,173044,FALSE
YML050W,173121,174204,FALSE
YML049C,178177,174100,FALSE
YML048W,178384,179830,FALSE
YML046W,181369,183528,FALSE
YML043C,191929,190103,FALSE
YML041C,195800,194825,FALSE
YML038C,204186,202554,FALSE
YML037C,205455,,FALSE
YML036W,205611,206538,FALSE
YML035C,209066,206156,FALSE
YML034W,209451,212323,FALSE
YML032C,213970,212336,FALSE
YML031W,214157,216232,FALSE
YML030W,216412,217150,FALSE
YML029W,217282,220204,FALSE
YML028W,220109,220834,FALSE
YML027W,221190,222692,FALSE
YML026C,223858,222798,FALSE
YML025C,225417,224300,FALSE
YML024W,225835,226758,FALSE
YML023C,228708,226939,FALSE
YML022W,228868,229632,FALSE
YML021C,230793,229573,FALSE
YML020W,230971,233288,FALSE
YML019W,233419,234716,FALSE
YML018C,236088,234639,FALSE
YML017W,236518,239059,FALSE
YML016C,241799,239294,FALSE
YML015C,243059,241868,FALSE
YML014W,243215,244160,FALSE
YML013W,244120,246128,FALSE
YML012W,246075,246876,FALSE
YML011C,247464,246776,FALSE
YML010W,247639,251118,FALSE
YML009C,251558,251116,FALSE
YML008C,253024,251750,FALSE
YML007C-A,253321,,FALSE
YML007W,253699,255992,FALSE
YML006C,258574,256018,FALSE
YML005W,260236,261659,FALSE
YML004C,262703,261569,FALSE
YML003W,263495,,FALSE
YML001W,267081,267870,FALSE
YMR001C,271471,268869,FALSE
YMR002W,272138,272902,FALSE
YMR003W,273086,273790,FALSE
YMR004W,273957,275700,FALSE
YMR005W,275959,277298,FALSE
YMR006C,279739,277457,FALSE
YMR008C,282768,280252,FALSE
YMR009W,284067,284674,FALSE
YMR010W,284890,286442,FALSE
YMR011W,288040,289817,FALSE
YMR012W,291025,295102,FALSE
YMR013C,296785,294973,FALSE
YMR014W,298841,300545,FALSE
YMR015C,302538,300699,FALSE
YMR016C,305818,303083,FALSE
YMR019W,312227,315105,FALSE
YMR020W,315409,316993,FALSE
YMR021C,318501,316893,FALSE
YMR022W,318679,319276,FALSE
YMR023C,321228,319380,FALSE
YMR024W,321906,323188,FALSE
YMR025W,323292,324233,FALSE
YMR026C,325556,324151,FALSE
YMR027W,325785,327365,FALSE
YMR028W,327458,328691,FALSE
YMR029C,330259,328552,FALSE
YMR030W,330618,332053,FALSE
YMR031C,334816,332045,FALSE
YMR032W,335193,337460,FALSE
YMR033W,337744,339431,FALSE
YMR034C,340854,,FALSE
YMR035W,341125,341962,FALSE
YMR036C,343561,341717,FALSE
YMR037C,346945,344129,FALSE
YMR038C,348276,347447,FALSE
YMR039C,349621,348468,FALSE
YMR040W,350311,350940,FALSE
YMR041C,351990,350844,FALSE
YMR042W,352595,353489,FALSE
YMR043W,353863,355055,FALSE
YMR044W,355343,356951,FALSE
YMR047C,366779,363292,FALSE
YMR048W,366971,368042,FALSE
YMR049C,370560,368033,FALSE
YMR052W,379565,380310,FALSE
YMR054W,383088,386092,FALSE
YMR055C,387049,386068,FALSE
YMR058W,388766,390870,FALSE
YMR059W,391076,391587,FALSE
YMR060C,392526,391496,FALSE
YMR061W,392730,394893,FALSE
YMR062C,396425,394942,FALSE
YMR063W,397039,,FALSE
YMR064W,397929,399571,FALSE
YMR065W,399850,401326,FALSE
YMR066W,401522,404311,FALSE
YMR067C,405599,404295,FALSE
YMR068W,406289,407672,FALSE
YMR069W,407800,408810,FALSE
YMR070W,408943,410775,FALSE
YMR071C,411322,410692,FALSE
YMR072W,411546,412261,FALSE
YMR073C,412912,412024,FALSE
YMR074C,413491,412964,FALSE
YMR075W,413978,416149,FALSE
YMR076C,420107,415985,FALSE
YMR077C,422215,421293,FALSE
YMR078C,424734,422398,FALSE
YMR079W,424944,426388,FALSE
YMR080C,429696,426330,FALSE
YMR081C,431548,,FALSE
YMR083W,434733,436008,FALSE
YMR084W,436362,,FALSE
YMR086W,439145,442232,FALSE
YMR087W,442468,443414,FALSE
YMR088C,445241,443351,FALSE
YMR089C,448307,445400,FALSE
YMR090W,449131,449992,FALSE
YMR091C,451421,450010,FALSE
YMR092C,453510,451561,FALSE
YMR093W,453991,455663,FALSE
YMR094W,455814,,FALSE
YMR096W,458378,459450,FALSE
YMR097C,460569,459375,FALSE
YMR098C,462677,460696,FALSE
YMR099C,464849,463844,FALSE
YMR100W,466070,468348,FALSE
YMR101C,469028,,FALSE
YMR102C,472508,469728,FALSE
YMR104C,475525,,FALSE
YMR105C,477664,475746,FALSE
YMR106C,480229,478177,FALSE
YMR107W,482975,483552,FALSE
YMR108W,483874,486307,FALSE
YMR109W,486545,490320,FALSE
YMR110C,492014,490219,FALSE
YMR111C,493901,492222,FALSE
YMR112C,494460,493974,FALSE
YMR113W,494944,496351,FALSE
YMR114C,497480,496248,FALSE
YMR115W,497649,499327,FALSE
YMR116C,500716,499324,FALSE
YMR117C,501918,501085,FALSE
YMR118C,502553,,FALSE
YMR119W,505134,507334,FALSE
YMR120C,509322,507334,FALSE
YMR121C,510382,509681,FALSE
YMR122W-A,511270,511813,FALSE
YMR123W,513541,514085,FALSE
YMR124W,514226,517347,FALSE
YMR125W,517470,520587,FALSE
YMR126C,522018,520674,FALSE
YMR127C,523445,522111,FALSE
YMR128W,523649,527690,FALSE
YMR129W,527745,531968,FALSE
YMR130W,532042,533101,FALSE
YMR132C,535614,534721,FALSE
YMR134W,537808,538817,FALSE
YMR135C,540108,538637,FALSE
YMR136W,540913,542961,FALSE
YMR137C,545023,542850,FALSE
YMR138W,545154,545797,FALSE
YMR139W,545932,547329,FALSE
YMR140W,547656,549236,FALSE
YMR142C,551210,550087,FALSE
YMR143W,551852,552985,FALSE
YMR144W,553253,554558,FALSE
YMR145C,556677,554593,FALSE
YMR146C,558589,557381,FALSE
YMR147W,559174,,FALSE
YMR148W,560058,560978,FALSE
YMR149W,560918,561966,FALSE
YMR150C,562567,561810,FALSE
YMR152W,563084,564254,FALSE
YMR153W,564382,565988,FALSE
YMR154C,568217,,FALSE
YMR155W,568550,570334,FALSE
YMR156C,571045,570243,FALSE
YMR157C,572041,571266,FALSE
YMR158W,572240,572799,FALSE
YMR159C,574892,,FALSE
YMR160W,575018,577568,FALSE
YMR161W,577668,578418,FALSE
YMR162C,584074,578708,FALSE
YMR163C,586532,584214,FALSE
YMR164C,589688,586893,FALSE
YMR165C,592815,589944,FALSE
YMR166C,594654,593143,FALSE
YMR167W,594874,597217,FALSE
YMR168C,599169,596949,FALSE
YMR169C,601137,599296,FALSE
YMR170C,603107,601267,FALSE
YMR171C,605695,603614,FALSE
YMR172W,606105,608245,FALSE
YMR173W,608634,610093,FALSE
YMR174C,610398,610000,FALSE
YMR175W,610994,611366,FALSE
YMR176W,611631,616032,FALSE
YMR177W,616428,618317,FALSE
YMR178W,618431,619449,FALSE
YMR179W,619798,622242,FALSE
YMR180C,623289,622132,FALSE
YMR181C,624257,623474,FALSE
YMR182C,625279,,FALSE
YMR183C,627884,626676,FALSE
YMR184W,628181,628827,FALSE
YMR185W,628966,632028,FALSE
YMR186W,632327,634562,FALSE
YMR187C,636005,634639,FALSE
YMR188C,637026,636173,FALSE
YMR189W,637363,640693,FALSE
YMR190C,645409,640766,FALSE
YMR191W,645645,646935,FALSE
YMR192W,647028,649362,FALSE
YMR193W,650025,650934,FALSE
YMR194W,651162,652007,FALSE
YMR194C-B,652912,652324,FALSE
YMR195W,654028,654541,FALSE
YMR196W,655008,658512,FALSE
YMR197C,659230,658368,FALSE
YMR198W,659464,661657,FALSE
YMR199W,662445,664378,FALSE
YMR200W,664667,665868,FALSE
YMR201C,667058,665712,FALSE
YMR202W,667511,668267,FALSE
YMR203W,668426,669874,FALSE
YMR204C,671365,669824,FALSE
YMR205C,674772,671703,FALSE
YMR206W,675510,,FALSE
YMR207C,684002,677074,FALSE
YMR208W,684448,685906,FALSE
YMR209C,687317,685741,FALSE
YMR210W,687492,688923,FALSE
YMR211W,689039,690651,FALSE
YMR212C,693188,690576,FALSE
YMR213W,693349,695189,FALSE
YMR214W,695330,696616,FALSE
YMR215W,696761,698497,FALSE
YMR216C,701234,698692,FALSE
YMR217W,701663,703448,FALSE
YMR218C,706918,703359,FALSE
YMR219W,707110,712196,FALSE
YMR220W,712297,713912,FALSE
YMR221C,715445,713843,FALSE
YMR222C,716336,715572,FALSE
YMR223W,716511,718466,FALSE
YMR224C,720692,718412,FALSE
YMR225C,721423,720803,FALSE
YMR226C,722445,721531,FALSE
YMR227C,724402,722473,FALSE
YMR228W,724617,725730,FALSE
YMR229C,731175,725827,FALSE
YMR230W,732381,733233,FALSE
YMR231W,733492,736821,FALSE
YMR233W,739127,739912,FALSE
YMR234W,740192,741416,FALSE
YMR235C,742778,741303,FALSE
YMR236W,742950,743663,FALSE
YMR237W,743683,746085,FALSE
YMR238W,746236,747816,FALSE
YMR239C,749734,748108,FALSE
YMR240C,751306,749877,FALSE
YMR241W,751738,752972,FALSE
YMR242C,754227,753117,FALSE
YMR243C,756276,754713,FALSE
YMR244C-A,759077,758400,FALSE
YMR246W,759579,762045,FALSE
YMR247C,768099,763290,FALSE
YMR250W,770757,772878,FALSE
YMR251W,773279,,FALSE
YMR251W-A,774710,775212,FALSE
YMR252C,775781,775131,FALSE
YMR253C,777265,775917,FALSE
YMR255W,778017,778689,FALSE
YMR256C,779158,778773,FALSE
YMR257C,782418,779387,FALSE
YMR258C,784358,782586,FALSE
YMR259C,788941,784501,FALSE
YMR260C,789863,789217,FALSE
YMR261C,793451,790059,FALSE
YMR262W,793715,794854,FALSE
YMR263W,794892,795596,FALSE
YMR264W,795758,796540,FALSE
YMR265C,797938,796464,FALSE
YMR266W,798500,801585,FALSE
YMR267W,801681,802794,FALSE
YMR268C,804263,802707,FALSE
YMR269W,804416,805145,FALSE
YMR270C,806563,805218,FALSE
YMR271C,808111,806788,FALSE
YMR272C,810815,809447,FALSE
YMR272W-B,811135,,FALSE
YMR273C,814175,811157,FALSE
YMR274C,815319,814319,FALSE
YMR275C,818631,815530,FALSE
YMR276W,818788,820055,FALSE
YMR277W,820158,822582,FALSE
YMR278W,822722,824770,FALSE
YMR281W,832264,833347,FALSE
YMR282C,835144,833269,FALSE
YMR283C,836841,835248,FALSE
YMR284W,838142,840077,FALSE
YMR285C,841698,839946,FALSE
YMR286W,841924,842329,FALSE
YMR287C,845419,842302,FALSE
YMR288W,845557,848537,FALSE
YMR289W,848692,849947,FALSE
YMR290C,851617,849825,FALSE
YMR291W,852546,854567,FALSE
YMR292W,854764,855379,FALSE
YMR293C,856822,855311,FALSE
YMR294W,856930,858137,FALSE
YMR295C,858944,858106,FALSE
YMR296C,861098,859130,FALSE
YMR297W,861849,863627,FALSE
YMR298W,863796,864384,FALSE
YMR299C,865400,864298,FALSE
YMR300C,867173,865495,FALSE
YMR301C,869665,867483,FALSE
YMR302C,872663,870010,FALSE
YMR303C,874394,873209,FALSE
YMR304W,874790,878946,FALSE
YMR305C,880323,878874,FALSE
YMR306W,880817,886519,FALSE
YMR307W,886967,888861,FALSE
YMR308C,892400,888895,FALSE
YMR309C,895481,892679,FALSE
YMR310C,896713,895647,FALSE
YMR311C,897641,896861,FALSE
YMR312W,898400,899343,FALSE
YMR313C,901321,899278,FALSE
YMR314W,901665,902570,FALSE
YMR315W,902697,903959,FALSE
YMR316W,904759,905890,FALSE
YMR318C,912185,910895,FALSE
YMR319C,914722,912652,FALSE
YNL339C,6167,294,FALSE
YNL336W,8323,9556,FALSE
YNL335W,11448,12244,FALSE
YNL334C,12923,12092,FALSE
YNL333W,13199,14305,FALSE
YNL330C,19357,17940,FALSE
YNL328C,23345,22533,FALSE
YNL327W,24016,27225,FALSE
YNL326C,28378,27183,FALSE
YNL325C,31386,28678,FALSE
YNL323W,31899,33325,FALSE
YNL322C,34261,33216,FALSE
YNL320W,37642,38646,FALSE
YNL317W,40618,42090,FALSE
YNL316C,43130,41916,FALSE
YNL315C,44268,43218,FALSE
YNL314W,44443,45310,FALSE
YNL313C,48052,45220,FALSE
YNL312W,48244,49293,FALSE
YNL311C,51687,49332,FALSE
YNL310C,52462,51817,FALSE
YNL309W,52596,54122,FALSE
YNL308C,55933,54047,FALSE
YNL307C,57739,56122,FALSE
YNL306W,58129,58899,FALSE
YNL305C,59822,58805,FALSE
YNL304W,60247,61681,FALSE
YNL302C,62973,61837,FALSE
YNL301C,64586,63410,FALSE
YNL300W,65652,66308,FALSE
YNL299W,66422,68509,FALSE
YNL298W,68781,71549,FALSE
YNL297C,76622,71599,FALSE
YNL295W,76809,78660,FALSE
YNL294C,80426,78504,FALSE
YNL293W,80576,82642,FALSE
YNL292W,82797,84132,FALSE
YNL291C,86037,84125,FALSE
YNL290W,86210,87359,FALSE
YNL289W,87816,88878,FALSE
YNL288W,90162,91498,FALSE
YNL287W,91805,95020,FALSE
YNL286W,95128,96175,FALSE
YNL284C,104055,103058,FALSE
YNL283C,107046,105130,FALSE
YNL282W,107639,108600,FALSE
YNL281W,108448,109120,FALSE
YNL280C,110472,108990,FALSE
YNL278W,113142,116645,FALSE
YNL277W,117207,118918,FALSE
YNL275W,119251,121092,FALSE
YNL274C,122231,120987,FALSE
YNL273W,122834,126667,FALSE
YNL272C,129180,126759,FALSE
YNL271C,135675,129365,FALSE
YNL270C,137816,,FALSE
YNL268W,138495,140516,FALSE
YNL267W,140780,144210,FALSE
YNL265C,145303,144131,FALSE
YNL264C,146620,145418,FALSE
YNL263C,147984,146797,FALSE
YNL262W,148200,155049,FALSE
YNL261W,155061,156642,FALSE
YNL260C,157371,156518,FALSE
YNL259C,157895,157539,FALSE
YNL258C,160382,157995,FALSE
YNL257C,164377,160586,FALSE
YNL256W,164539,167174,FALSE
YNL255C,167818,167042,FALSE
YNL254C,169315,167816,FALSE
YNL253W,169987,171438,FALSE
YNL252C,172307,171303,FALSE
YNL251C,174588,172427,FALSE
YNL250W,175389,179497,FALSE
YNL249C,181023,179368,FALSE
YNL248C,182647,181170,FALSE
YNL247W,182888,185322,FALSE
YNL246W,185444,186628,FALSE
YNL245C,186905,,FALSE
YNL244C,187530,187027,FALSE
YNL243W,187990,191015,FALSE
YNL242W,191231,196151,FALSE
YNL241C,198003,196222,FALSE
YNL240C,199990,198386,FALSE
YNL239W,200512,202042,FALSE
YNL238W,202184,205005,FALSE
YNL237W,205144,206756,FALSE
YNL236W,206901,209946,FALSE
YNL234W,210181,211590,FALSE
YNL233W,211738,214686,FALSE
YNL232W,214888,215871,FALSE
YNL231C,217191,215911,FALSE
YNL230C,218728,217145,FALSE
YNL229C,220410,218907,FALSE
YNL227C,222484,220588,FALSE
YNL225C,224519,222587,FALSE
YNL224C,227192,224640,FALSE
YNL223W,227385,229035,FALSE
YNL222W,229058,229763,FALSE
YNL221C,233746,230910,FALSE
YNL220W,234323,235808,FALSE
YNL219C,237810,235838,FALSE
YNL218W,238228,240258,FALSE
YNL217W,240305,241415,FALSE
YNL216W,241601,244309,FALSE
YNL215W,244377,245460,FALSE
YNL214W,245597,246471,FALSE
YNL213C,247207,246366,FALSE
YNL212W,247379,249946,FALSE
YNL211C,250381,249821,FALSE
YNL209W,252037,254020,FALSE
YNL208W,254391,255113,FALSE
YNL207W,255257,256790,FALSE
YNL206C,258163,256722,FALSE
YNL202W,259557,260565,FALSE
YNL201C,263475,260433,FALSE
YNL200C,264558,263600,FALSE
YNL199C,266650,264755,FALSE
YNL197C,269932,267514,FALSE
YNL195C,272051,271431,FALSE
YNL193W,274354,276096,FALSE
YNL192W,276388,280001,FALSE
YNL191W,280371,281620,FALSE
YNL190W,282113,,FALSE
YNL189W,284069,286010,FALSE
YNL188W,286240,287627,FALSE
YNL187W,287789,289441,FALSE
YNL186W,289307,291985,FALSE
YNL185C,292768,292068,FALSE
YNL183C,295721,293037,FALSE
YNL182C,297695,295877,FALSE
YNL181W,298264,299675,FALSE
YNL180C,300843,299579,FALSE
YNL178W,302664,303467,FALSE
YNL177C,304666,303504,FALSE
YNL176C,307171,304821,FALSE
YNL175C,308650,307283,FALSE
YNL173C,310099,308813,FALSE
YNL172W,310542,316201,FALSE
YNL169C,317776,316060,FALSE
YNL168C,318867,317876,FALSE
YNL167C,321705,319201,FALSE
YNL166C,323589,322107,FALSE
YNL165W,323761,325205,FALSE
YNL164C,326487,325200,FALSE
